"APE Code","Barcode","Name","Product Type","Can be Sold","Can be Purchased","COST excl GST","AP DISCOUNT %","MARK UP%","Description","Invoicing Policy","Control Purchase Bills","Vendors/ID","Vendors/Price","Routes/ID","Internal Category/ID","Purchase Unit of Measure/ID","Unit of Measure/ID","Attributes/Attribute/ID","Attributes/Value","SALE TOTAL P/S ex GST/DEL/Other","Length","Width (or OD)","Thickness (or ID)","Wall Thickness","Form","Color Code","Warranty","Customer Lead Time","Manufacturing Lead Time","Income Account","Expense Account","Price Difference Account"
2700001,,"Plexiglas Satin Ice DC Crystal 0F00 DC - 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","Amber",,,"Check Availablity",,,
2700002,,"Plexiglas Satin Ice DC Crystal 0F00 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Amber",,,"Check Availablity",,,
2700003,,"Plexiglas Satin Ice DC Crystal 0F00 DC - 3050x2030x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Apricot",,,"Check Availablity",,,
2700004,,"Plexiglas Satin Ice DC Citrus 1C01 DC - 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","Asfalto",,,"Check Availablity",,,
2700005,,"Plexiglas Satin Ice DC Citrus 1C01 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Black",,,"Check Availablity",,,
2700006,,"Plexiglas Satin Ice DC Citrus 1C01 DC - 3050x2030x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Black",,,"Check Availablity",,,
2700007,,"Plexiglas Satin Ice DC Sunshine 1H17 DC 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Black",,,"Check Availablity",,,
2700008,,"Plexiglas Satin Ice DC Bright Orange 2C01 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Black",,,"Check Availablity",,,
2700009,,"Plexiglas Satin Ice DC Orange 2C02 DC - 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","Black",,,"Check Availablity",,,
2700010,,"Plexiglas Satin Ice DC Orange 2C02 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Black",,,"Check Availablity",,,
2700011,,"Plexiglas Satin Ice DC Mandarin 2H08 DC - 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","Black",,,"Check Availablity",,,
2700012,,"Plexiglas Satin Ice DC Mandarin 2H08 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Black",,,"Check Availablity",,,
2700013,,"Plexiglas Satin Ice DC Mandarin 2H08 DC - 3050x2030x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Black",,,"Check Availablity",,,
2700014,,"Plexiglas Satin Ice DC Cherry 3C01 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Black",,,"Check Availablity",,,
2700015,,"Plexiglas Satin Ice DC Bright Red 3C02 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Blue",,,"Check Availablity",,,
2700016,,"Plexiglas Satin Ice DC Strawberry 3C04 DC - 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","Blue",,,"Check Availablity",,,
2700017,,"Plexiglas Satin Ice DC Strawberry 3C04 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Blue",,,"Check Availablity",,,
2700018,,"Plexiglas Satin Ice DC Strawberry 3C04 DC - 3050x2030x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Blue",,,"Check Availablity",,,
2700019,,"Plexiglas Satin Ice DC Melon Red 3H04 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Blue",,,"Check Availablity",,,
2700020,,"Plexiglas Satin Ice DC Plum 4H01 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Blue",,,"Check Availablity",,,
2700021,,"Plexiglas Satin Ice DC Lollipop 4H12 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Blue",,,"Check Availablity",,,
2700022,,"Plexiglas Satin Ice DC Sky Blue 5C01 DC- 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","Blue",,,"Check Availablity",,,
2700023,,"Plexiglas Satin Ice DC Sky Blue 5C01 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Blue",,,"Check Availablity",,,
2700024,,"Plexiglas Satin Ice DC Ice Blue 5H03 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Blue",,,"Check Availablity",,,
2700025,,"Plexiglas Satin Ice DC Laguna 5H74 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Bright Green",,,"Check Availablity",,,
2700026,,"Plexiglas Satin Ice DC Pine 6C01 DC - 3050x2030x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Bright Orange",,,"Check Availablity",,,
2700027,,"Plexiglas Satin Ice DC Bright Green 6C02 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Bright Red",,,"Check Availablity",,,
2700028,,"Plexiglas Satin Ice DC Ice Green 6C03 DC - 3050x2030x3T ","Plexiglas",1,1,285.12,,,,,,27,285.12,,,"Sheet","Each",288,,288,3050,2030,3,,"Sheet","Bronze",,,"Check Availablity",,,
2700029,,"Plexiglas Satin Ice DC Ice Green 6C03 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Bronze",,,"Check Availablity",,,
2700030,,"Plexiglas Satin Ice DC Ice Green 6C03 DC - 3050x2030x10T ","Plexiglas",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,10,,"Sheet","Bronze",,,"Check Availablity",,,
2700031,,"Plexiglas Satin Ice DC Kiwi 6H07 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Bronze",,,"Check Availablity",,,
2700032,,"Plexiglas Satin Ice DC Grass 6H55 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Caramelo",,,"Check Availablity",,,
2700033,,"Plexiglas Satin Ice DC Carbon 7C17 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Carbon",,,"Check Availablity",,,
2700034,,"Plexiglas Satin Ice DC Fume 7H02 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Cherry",,,"Check Availablity",,,
2700035,,"Plexiglas Satin Ice DC Lava 7H07 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Chine",,,"Check Availablity",,,
2700036,,"Plexiglas Satin Ice DC Asfalto 7H08 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Citrus",,,"Check Availablity",,,
2700037,,"Plexiglas Satin Ice DC Viento 7H09 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Citrus",,,"Check Availablity",,,
2700038,,"Plexiglas Satin Ice DC Niebla 7H10 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Citrus",,,"Check Availablity",,,
2700039,,"Plexiglas Satin Ice DC Gris 7H11 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700040,,"Plexiglas Satin Ice DC Terra 8C01 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700041,,"Plexiglas Satin Ice DC Peach 8H03 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700042,,"Plexiglas Satin Ice DC Chine 8H04 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700043,,"Plexiglas Satin Ice DC Apricot 8H05 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700044,,"Plexiglas Satin Ice DC Caramelo 8H09 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700045,,"Plexiglas Satin Ice DC Graphit 9H02 DC - 3050x2030x6T ","Plexiglas",1,1,528.66,,,,,,27,528.66,,,"Sheet","Each",534,,534,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700046,,"Cast Acrylic Clear ACP-000 - 2440x1220x2T ","Acrylic",1,1,89.1,,,,,,27,89.1,,,"Sheet","Each",90,,90,2440,1220,2,,"Sheet","Clear",,,"Check Availablity",,,
2700047,,"Cast Acrylic Clear ACP-000 - 2440x1220x3T ","Acrylic",1,1,118.8,,,,,,27,118.8,,,"Sheet","Each",120,,120,2440,1220,3,,"Sheet","Clear",,,"Check Availablity",,,
2700048,,"Cast Acrylic Clear ACP-000 - 2490x1880x3T ","Acrylic",1,1,186.12,,,,,,27,186.12,,,"Sheet","Each",188,,188,2490,1880,3,,"Sheet","Clear",,,"Check Availablity",,,
2700049,,"Cast Acrylic Clear ACP-000 - 3050x2030x3T ","Acrylic",1,1,237.6,,,,,,27,237.6,,,"Sheet","Each",240,,240,3050,2030,3,,"Sheet","Clear",,,"Check Availablity",,,
2700050,,"Cast Acrylic Clear ACP-000 - 2440x1220x4.5T ","Acrylic",1,1,174.24,,,,,,27,174.24,,,"Sheet","Each",176,,176,2440,1220,4.5,,"Sheet","Clear",,,"Check Availablity",,,
2700051,,"Cast Acrylic Clear ACP-000 - 2490x1880x4.5T ","Acrylic",1,1,293.04,,,,,,27,293.04,,,"Sheet","Each",296,,296,2490,1880,4.5,,"Sheet","Clear",,,"Check Availablity",,,
2700052,,"Cast Acrylic Clear ACP-000 - 3050x2030x4.5T ","Acrylic",1,1,376.2,,,,,,27,376.2,,,"Sheet","Each",380,,380,3050,2030,4.5,,"Sheet","Clear",,,"Check Availablity",,,
2700053,,"Cast Acrylic Clear ACP-000 - 2440x1220x6T ","Acrylic",1,1,232.65,,,,,,27,232.65,,,"Sheet","Each",235,,235,2440,1220,6,,"Sheet","Clear",,,"Check Availablity",,,
2700054,,"Cast Acrylic Clear ACP-000 - 3050x2030x6T ","Acrylic",1,1,440.55,,,,,,27,440.55,,,"Sheet","Each",445,,445,3050,2030,6,,"Sheet","Clear",,,"Check Availablity",,,
2700055,,"Cast Acrylic Clear ACP-000 - 2440x1220x8T ","Acrylic",1,1,326.7,,,,,,27,326.7,,,"Sheet","Each",330,,330,2440,1220,8,,"Sheet","Clear",,,"Check Availablity",,,
2700056,,"Cast Acrylic Clear ACP-000 - 3050x2030x8T ","Acrylic",1,1,623.7,,,,,,27,623.7,,,"Sheet","Each",630,,630,3050,2030,8,,"Sheet","Clear",,,"Check Availablity",,,
2700057,,"Cast Acrylic Clear ACP-000 - 2440x1220x10T ","Acrylic",1,1,386.1,,,,,,27,386.1,,,"Sheet","Each",390,,390,2440,1220,10,,"Sheet","Clear",,,"Check Availablity",,,
2700058,,"Cast Acrylic Clear ACP-000 - 2490x1880x10T ","Acrylic",1,1,628.65,,,,,,27,628.65,,,"Sheet","Each",635,,635,2490,1880,10,,"Sheet","Clear",,,"Check Availablity",,,
2700059,,"Cast Acrylic Clear ACP-000 - 3050x2030x10T ","Acrylic",1,1,873.18,,,,,,27,873.18,,,"Sheet","Each",882,,882,3050,2030,10,,"Sheet","Clear",,,"Check Availablity",,,
2700060,,"Cast Acrylic Clear ACP-000 - 2440x1220x12T ","Acrylic",1,1,411.04,,,,,,27,411.04,,,"Sheet","Each",417,,417,2440,1220,12,,"Sheet","Clear",,,"Check Availablity",,,
2700061,,"Cast Acrylic Clear ACP-000 - 2490x1880x12T ","Acrylic",1,1,601.29,,,,,,27,601.29,,,"Sheet","Each",610,,610,2490,1880,12,,"Sheet","Clear",,,"Check Availablity",,,
2700062,,"Cast Acrylic Clear ACP-000 - 3050x2030x12T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,12,,"Sheet","Clear",,,"Check Availablity",,,
2700063,,"Cast Acrylic Clear ACP-000 - 3050x2030x12T ","Acrylic",1,1,0,,,,,,27,0,,,"Sheet","Each",0,,,3050,2030,12,,"Sheet","Clear",,,"Check Availablity",,,
2700064,,"Cast Acrylic Clear ACP-000 - 2440x1220x15T ","Acrylic",1,1,483,,,,,,27,483,,,"Sheet","Each",490,,490,2440,1220,15,,"Sheet","Clear",,,"Check Availablity",,,
2700065,,"Cast Acrylic Clear ACP-000 - 2440x1220x20T ","Acrylic",1,1,653.53,,,,,,27,653.53,,,"Sheet","Each",663,,663,2440,1220,20,,"Sheet","Clear",,,"Check Availablity",,,
2700066,,"Cast Acrylic Clear ACP-000 - 2440x1220x25T ","Acrylic",1,1,837.86,,,,,,27,837.86,,,"Sheet","Each",850,,850,2440,1220,25,,"Sheet","Clear",,,"Check Availablity",,,
