APE code,Barcode,Name,Product Type,Can be Sold,Can be Purchased,COST excl GST,AP DISCOUNT %,MARK UP%,Description,Invoicing Policy,Control Purchase Bills,Vendors/ID,Vendors/Price,Routes/ID,Internal Category/ID,Purchase Unit of Measure/ID,Unit of Measure/ID,Attributes/Attribute/ID,Attributes/Value,SALE TOTAL P/S ex GST/DEL/Other,Length,Width (or OD),Thickness (or ID),Wall Thickness,Form,Color Code,Warranty,Customer Lead Time,Manufacturing Lead Time,Income Account,Expense Account,Price Difference Account
1500077,ACP000183012206,Cast Acrylic Clear (ACP-000) - 2490x1880x6T,Acrylic,1,1,208.64,,,,,,15,208.64,,,Sheet,Each,,,355.00,2490,1880,6,,Sheet,Clear,,,,,,
1500061,AN202-AMB,Cast Acrylic Amber (AN-202) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Amber,,,,,,
1500062,AN202-AMBT,Cast Acrylic Amber Tint (AN-202) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,150.00,2440,1220,3,,Sheet,Amber,,,,,,
1500014,AN0002440122012,Cast Acrylic Clear (AN-000) - 2440x1220x12T,Acrylic,1,1,306.93,,,,,,15,306.93,,,Sheet,Each,,,417.00,2440,1220,12,,Sheet,Clear,,,,,,
1500015,AN0002440122015,Cast Acrylic Clear (AN-000) - 2440x1220x15T,Acrylic,1,1,383.66,,,,,,15,383.66,,,Sheet,Each,,,490.00,2440,1220,15,,Sheet,Clear,,,,,,
1500016,AN0002440122020,Cast Acrylic Clear (AN-000) - 2440x1220x20T,Acrylic,1,1,530.27,,,,,,15,530.27,,,Sheet,Each,,,663.00,2440,1220,20,,Sheet,Clear,,,,,,
1500017,AN0002440122025,Cast Acrylic Clear (AN-000) - 2440x1220x25T,Acrylic,1,1,692.47,,,,,,15,692.47,,,Sheet,Each,,,850.00,2440,1220,25,,Sheet,Clear,,,,,,
1500018,AN0002440122030,Cast Acrylic Clear (AN-000) - 2440x1220x30T,Acrylic,1,1,795.40,,,,,,15,795.40,,,Sheet,Each,,,1190.00,2440,1220,30,,Sheet,Clear,,,,,,
1500019,AN0002440122040,Cast Acrylic Clear (AN-000) - 2440x1220x40T,Acrylic,1,1,1403.64,,,,,,15,1403.64,,,Sheet,Each,,,1840.00,2440,1220,40,,Sheet,Clear,,,,,,
1500020,AN0002440122050,Cast Acrylic Clear (AN-000) - 2440x1220x50T,Acrylic,1,1,1809.12,,,,,,15,1809.12,,,Sheet,Each,,,2365.00,2440,1220,50,,Sheet,Clear,,,,,,
1500021,AN0003050203012,Cast Acrylic Clear (AN-000) - 3050x2030x12T,Acrylic,1,1,560.26,,,,,,15,560.26,,,Sheet,Each,,,925.00,3050,2030,12,,Sheet,Clear,,,,,,
1500078,AN000183012201.5,Cast Acrylic Clear (AN-000) - 1830x1220x1.5T,Acrylic,1,1,30.00,,,,,,15,,,,Sheet,Each,,,55.00,1830,1220,1.5,,Sheet,Clear,,,,,,
1500079,AN0002440122010,Cast Acrylic Clear (AN-000) - 2440x1220x10T,Acrylic,1,1,211.52,,,,,,15,211.52,,,Sheet,Each,,,390.00,2440,1220,10,,Sheet,Clear,,,,,,
1500080,AN000244012202,Cast Acrylic Clear (AN-000) - 2440x1220x2T,Acrylic,1,1,45.92,,,,,,15,45.92,,,Sheet,Each,,,90.00,2440,1220,2,,Sheet,Clear,,,,,,
1500081,AN000244012203,Cast Acrylic Clear (AN-000) - 2440x1220x3T,Acrylic,1,1,59.09,,,,,,15,59.09,,,Sheet,Each,,,120.00,2440,1220,3,,Sheet,Clear,,,,,,
1500082,AN000244012204.5,Cast Acrylic Clear (AN-000) - 2440x1220x4.5T,Acrylic,1,1,88.63,,,,,,15,88.63,,,Sheet,Each,,,176.00,2440,1220,4.5,,Sheet,Clear,,,,,,
1500083,AN000244012206,Cast Acrylic Clear (AN-000) - 2440x1220x6T,Acrylic,1,1,118.17,,,,,,15,118.17,,,Sheet,Each,,,235.00,2440,1220,6,,Sheet,Clear,,,,,,
1500084,AN000244012208,Cast Acrylic Clear (AN-000) - 2440x1220x8T,Acrylic,1,1,205.88,,,,,,15,205.88,,,Sheet,Each,,,330.00,2440,1220,8,,Sheet,Clear,,,,,,
1500085,AN000244015303,Cast Acrylic Clear (AN-000) - 2440x1530x3T,Acrylic,1,1,86.85,,,,,,15,86.85,,,Sheet,Each,,,173.70,2440,1530,3,,Sheet,Clear,,,,,,
1500086,AN000244015304.5,Cast Acrylic Clear (AN-000) - 2440x1530x4.5T,Acrylic,1,1,130.26,,,,,,15,130.26,,,Sheet,Each,,,260.52,2440,1530,4.5,,Sheet,Clear,,,,,,
1500087,AN000244015306,Cast Acrylic Clear (AN-000) - 2440x1530x6T,Acrylic,1,1,173.39,,,,,,15,173.39,,,Sheet,Each,,,346.78,2440,1530,6,,Sheet,Clear,,,,,,
1500088,AN0002490188010,Cast Acrylic Clear (AN-000) - 2490x1880x10T,Acrylic,1,1,346.77,,,,,,15,346.77,,,Sheet,Each,,,635.00,2490,1880,10,,Sheet,Clear,,,,,,
1500089,AN000249018803,Cast Acrylic Clear (AN-000) - 2490x1880x3T,Acrylic,1,1,104.04,,,,,,15,104.04,,,Sheet,Each,,,188.00,2490,1880,3,,Sheet,Clear,,,,,,
1500090,AN000249018804.5,Cast Acrylic Clear (AN-000) - 2490x1880x4.5T,Acrylic,1,1,156.48,,,,,,15,156.48,,,Sheet,Each,,,296.00,2490,1880,4.5,,Sheet,Clear,,,,,,
1500091,AN000249018806,Cast Acrylic Clear (AN-000) - 2490x1880x6T,Acrylic,1,1,208.64,,,,,,15,208.64,,,Sheet,Each,,,355.00,2490,1880,6,,Sheet,Clear,,,,,,
1500092,AN0003050203010,Cast Acrylic Clear (AN-000) - 3050x2030x10T,Acrylic,1,1,510.29,,,,,,15,510.29,,,Sheet,Each,,,882.00,3050,2030,10,,Sheet,Clear,,,,,,
1500093,AN000305020303,Cast Acrylic Clear (AN-000) - 3050x2030x3T,Acrylic,1,1,155.08,,,,,,15,155.08,,,Sheet,Each,,,240.00,3050,2030,3,,Sheet,Clear,,,,,,
1500094,AN000305020304.5,Cast Acrylic Clear (AN-000) - 3050x2030x4.5T,Acrylic,1,1,230.07,,,,,,15,230.07,,,Sheet,Each,,,380.00,3050,2030,4.5,,Sheet,Clear,,,,,,
1500095,AN000305020306,Cast Acrylic Clear (AN-000) - 3050x2030x6T,Acrylic,1,1,307.31,,,,,,15,307.31,,,Sheet,Each,,,445.00,3050,2030,6,,Sheet,Clear,,,,,,
1500098,AN000ST254012902,Cast Acrylic Clear Matt - Matt Finish One Side (AN-000ST) - 2540x1290x2T,Acrylic,1,1,58.09,,,,,,15,58.09,,,Sheet,Each,,,116.18,2540,1290,2,,Sheet,Clear,,,,,,
1500099,AN000ST254012903,Cast Acrylic Clear Matt - Matt Finish One Side (AN-000ST) - 2540x1290x3T,Acrylic,1,1,84.03,,,,,,15,84.03,,,Sheet,Each,,,168.06,2540,1290,3,,Sheet,Clear,,,,,,
1500100,AN000ST254012904.5,Cast Acrylic Clear Matt - Matt Finish One Side (AN-000ST) - 2540x1290x4.5T,Acrylic,1,1,131.90,,,,,,15,131.90,,,Sheet,Each,,,263.80,2540,1290,4.5,,Sheet,Clear,,,,,,
1500136,AN019STOPI10,Cast Acrylic Opal Ice Matt - Matt Finish Both Sides (AN-019ST) - 2540x1290x10T,Acrylic,1,1,333.80,,,,,,15,333.80,,,Sheet,Each,,,667.60,2540,1290,10,,Sheet,Opal Ice ,,,,,,
1500137,AN019STOPI3,Cast Acrylic Opal Ice Matt - Matt Finish Both Sides (AN-019ST) - 2540x1290x3T,Acrylic,1,1,100.38,,,,,,15,100.38,,,Sheet,Each,,,200.76,2540,1290,3,,Sheet,Opal Ice ,,,,,,
1500138,AN019STOPI4.5,Cast Acrylic Opal Ice Matt - Matt Finish Both Sides (AN-019ST) - 2540x1290x4.5T,Acrylic,1,1,153.82,,,,,,15,153.82,,,Sheet,Each,,,307.64,2540,1290,4.5,,Sheet,Opal Ice ,,,,,,
1500139,AN019STOPI6,Cast Acrylic Opal Ice Matt - Matt Finish Both Sides (AN-019ST) - 2540x1290x6T,Acrylic,1,1,202.99,,,,,,15,202.99,,,Sheet,Each,,,405.98,2540,1290,6,,Sheet,Opal Ice ,,,,,,
1500140,AN019STOPI3,Cast Acrylic Opal Ice Matt - Matt Finish One Side (AN-019ST) - 2540x1290x3T,Acrylic,1,1,100.38,,,,,,15,100.38,,,Sheet,Each,,,200.76,2540,1290,3,,Sheet,Opal Ice ,,,,,,
1500144,AN100PIK3,Cast Acrylic Pink (AN-100) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Pink,,,,,,
1500149,AN102REDT3,Cast Acrylic Red Tint (AN-102) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Red ,,,,,,
1500143,AN104STPPK3,Cast Acrylic Pastel Pink - Matt One Side (AN-104ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Pink ,,,,,,
1500146,AN128RED3,Cast Acrylic Red (AN-128) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Red,,,,,,
1500147,AN136RED3,Cast Acrylic Red (AN-136) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Red,,,,,,
1500027,AN402WHI20,Cast Acrylic White (AN-402) - 2440x1220x20T,Acrylic,1,1,572.86,,,,,,15,572.86,,,Sheet,Each,,,795.60,2440,1220,10,,Sheet,White,,,,,,
1500166,AN212YELT3,Cast Acrylic Yellow Tint(AN-212) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,138.00,2440,1220,3,,Sheet,Yellow,,,,,,
1500121,AN213STLGR3,Cast Acrylic Lime Green - Matt One Side (AN-213ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Lime Green ,,,,,,
1500164,AN215YEL3,Cast Acrylic Yellow (AN-215) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Yelllow ,,,,,,
1500122,AN229STMARBL3,Cast Acrylic Marine Blue - Matt One Side (AN-229ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Marine Blue,,,,,,
1500116,AN2332GRT2,Cast Acrylic Grey Tint (AN-2332) - 2440x1220x2T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,112.50,2440,1220,10,,Sheet,Grey,,,,,,
1500117,AN2332GRT3,Cast Acrylic Grey Tint (AN-2332) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,150.00,2440,1220,3,,Sheet,Grey,,,,,,
1500118,AN2332GRT4.5,Cast Acrylic Grey Tint (AN-2332) - 2440x1220x4.5T,Acrylic,1,1,102.17,,,,,,15,102.17,,,Sheet,Each,,,220.00,2440,1220,4.5,,Sheet,Grey,,,,,,
1500119,AN2332GRT6,Cast Acrylic Grey Tint (AN-2332) - 2440x1220x6T,Acrylic,1,1,136.71,,,,,,15,136.71,,,Sheet,Each,,,293.75,2440,1220,6,,Sheet,Grey,,,,,,
1500151,AN2332STGR3,Cast Acrylic Stone Grey - Matt One Side (AN-2332ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Stone Grey,,,,,,
1500165,AN235YEL2,Cast Acrylic Yellow (AN-235) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Yellow,,,,,,
1500150,AN230STSEP3,Cast Acrylic Sepia Bronze - Matt One Side (AN-2370ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Sepia Bronze,,,,,,
1500142,AN265ORAF3,Cast Acrylic Orange Fluro (AN-265) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Orange ,,,,,,
1500141,AN266ORA3,Cast Acrylic Orange (AN-266) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Orange ,,,,,,
1500148,AN267REDF3,Cast Acrylic Red Fluro (AN-267) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Pink,,,,,,
1500145,AN269PIKF3,Cast Acrylic Pink Fluro (AN-269) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Pink,,,,,,
1500071,AN302BL3,Cast Acrylic Blue (AN-302) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Blue,,,,,,
1500101,AN302ST244012203,Cast Acrylic Cobalt Blue - Matt One Side (AN-3024ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Cobalt Blue,,,,,,
1500102,AN2041ST244012203,Cast Acrylic Glass Green - Matt One Side (AN-3041ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Glass Gren,,,,,,
1500106,AN30424401203,Cast Acrylic Green Edge (AN-304) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Green Edge,,,,,,
1500072,AN322BL3,Cast Acrylic Blue (AN-322) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Blue,,,,,,
1500073,AN324BL3,Cast Acrylic Blue (AN-324) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Blue,,,,,,
1500074,AN327BL3,Cast Acrylic Blue (AN-327) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Blue,,,,,,
1500103,AN247244012203,Cast Acrylic Green (AN-347) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Green,,,,,,
1500104,AN348244012203,Cast Acrylic Green (AN-348) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Green,,,,,,
1500105,AN262244012203,Cast Acrylic Green (AN-362) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Green,,,,,,
1500152,AN377VIO3,Cast Acrylic Violet (AN-377) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Violet,,,,,,
1500154,AN402WHI10,Cast Acrylic White (AN-402) - 2440x1220x10T,Acrylic,1,1,236.28,,,,,,15,236.28,,,Sheet,Each,,,468.00,2440,1220,10,,Sheet,White,,,,,,
1500155,AN402WHI2,Cast Acrylic White (AN-402) - 2440x1220x2T,Acrylic,1,1,49.63,,,,,,15,49.63,,,Sheet,Each,,,108.00,2440,1220,2,,Sheet,White,,,,,,
1500156,AN402WHI3,Cast Acrylic White (AN-402) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,White,,,,,,
1500157,AN402WHI4.5,Cast Acrylic White (AN-402) - 2440x1220x4.5T,Acrylic,1,1,102.17,,,,,,15,102.17,,,Sheet,Each,,,211.20,2440,1220,4.5,,Sheet,White,,,,,,
1500158,AN402WHI6,Cast Acrylic White (AN-402) - 2440x1220x6T,Acrylic,1,1,136.71,,,,,,15,136.71,,,Sheet,Each,,,282.00,2440,1220,6,,Sheet,White,,,,,,
1500153,AN402STWHI3,Cast Acrylic White - Matt Finish One Side (AN-402ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,White,,,,,,
1500022,AN4452440122012,Cast Acrylic Opal (AN-445) - 2440x1220x12T,Acrylic,1,1,342.87,,,,,,15,342.87,,,Sheet,Each,,,479.55,2440,1220,12,,Sheet,Opal,,,,,,
1500023,AN4452440122015,Cast Acrylic Opal (AN-445) - 2440x1220x15T,Acrylic,1,1,409.25,,,,,,15,409.25,,,Sheet,Each,,,563.50,2440,1220,15,,Sheet,Opal,,,,,,
1500024,AN4452440122020,Cast Acrylic Opal (AN-445) - 2440x1220x20T,Acrylic,1,1,595.77,,,,,,15,595.77,,,Sheet,Each,,,68.50,2440,1220,20,,Sheet,Opal,,,,,,
1500025,AN4452440122025,Cast Acrylic Opal (AN-445) - 2440x1220x25T,Acrylic,1,1,745.49,,,,,,15,745.49,,,Sheet,Each,,,977.50,2440,1220,25,,Sheet,Opal,,,,,,
1500026,AN4452440122030,Cast Acrylic Opal (AN-445) - 2440x1220x30T,Acrylic,1,1,893.34,,,,,,15,893.34,,,Sheet,Each,,,1368.50,2440,1220,30,,Sheet,Opal,,,,,,
1500123,AN4452440122010,Cast Acrylic Opal (AN-445) - 2440x1220x10T,Acrylic,1,1,236.28,,,,,,15,236.28,,,Sheet,Each,,,448.50,2440,1220,10,,Sheet,Opal,,,,,,
1500124,AN445244012202,Cast Acrylic Opal (AN-445) - 2440x1220x2T,Acrylic,1,1,49.63,,,,,,15,49.63,,,Sheet,Each,,,103.50,2440,1220,2,,Sheet,Opal,,,,,,
1500125,AN445244012203,Cast Acrylic Opal (AN-445) - 2440x1220x3T,Acrylic,1,1,64.86,,,,,,15,64.86,,,Sheet,Each,,,138.00,2440,1220,3,,Sheet,Opal,,,,,,
1500126,AN445244012204.5,Cast Acrylic Opal (AN-445) - 2440x1220x4.5T,Acrylic,1,1,95.14,,,,,,15,95.14,,,Sheet,Each,,,202.40,2440,1220,4.5,,Sheet,Opal,,,,,,
1500127,AN445244012206,Cast Acrylic Opal (AN-445) - 2440x1220x6T,Acrylic,1,1,127.30,,,,,,15,127.30,,,Sheet,Each,,,270.25,2440,1220,6,,Sheet,Opal,,,,,,
1500128,AN445249018803,Cast Acrylic Opal (AN-445) - 2440x1530x3T,Acrylic,1,1,89.06,,,,,,15,89.06,,,Sheet,Each,,,178.12,2490,1880,3,,Sheet,Opal,,,,,,
1500129,AN445249018803,Cast Acrylic Opal (AN-445) - 2490x1880x3T,Acrylic,1,1,111.68,,,,,,15,111.68,,,Sheet,Each,,,216.20,2490,1880,3,,Sheet,Opal,,,,,,
1500130,AN445249018804.5,Cast Acrylic Opal (AN-445) - 2490x1880x4.5T,Acrylic,1,1,178.63,,,,,,15,178.63,,,Sheet,Each,,,340.40,2490,1880,4.5,,Sheet,Opal,,,,,,
1500131,AN445249018806,Cast Acrylic Opal (AN-445) - 2490x1880x6T,Acrylic,1,1,178.63,,,,,,15,178.63,,,Sheet,Each,,,408.25,2490,1880,6,,Sheet,Opal,,,,,,
1500132,AN4453050203010,Cast Acrylic Opal (AN-445) - 3050x2030x10T,Acrylic,1,1,535.67,,,,,,15,535.67,,,Sheet,Each,,,1014.30,3050,2030,10,,Sheet,Opal,,,,,,
1500133,AN445305020303,Cast Acrylic Opal (AN-445) - 3050x2030x3T,Acrylic,1,1,156.45,,,,,,15,156.45,,,Sheet,Each,,,276.00,3050,2030,3,,Sheet,Opal,,,,,,
1500134,AN445305020304.5,Cast Acrylic Opal (AN-445) - 3050x2030x4.5T,Acrylic,1,1,236.36,,,,,,15,236.36,,,Sheet,Each,,,437.00,3050,2030,4.5,,Sheet,Opal,,,,,,
1500135,AN445305020306,Cast Acrylic Opal (AN-445) - 3050x2030x6T,Acrylic,1,1,310.69,,,,,,15,310.69,,,Sheet,Each,,,511.75,3050,2030,6,,Sheet,Opal,,,,,,
1500064,AN502BLK10,Cast Acrylic Black (AN-502) - 2440x1220x10T,Acrylic,1,1,236.28,,,,,,15,236.28,,,Sheet,Each,,,468.00,2440,1220,10,,Sheet,Black,,,,,,
1500065,AN502BLK2,Cast Acrylic Black (AN-502) - 2440x1220x2T,Acrylic,1,1,49.63,,,,,,15,49.63,,,Sheet,Each,,,108.00,2440,1220,2,,Sheet,Black,,,,,,
1500066,AN502BLK3,Cast Acrylic Black (AN-502) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Black,,,,,,
1500067,AN502BLK4.5,Cast Acrylic Black (AN-502) - 2440x1220x4.5T,Acrylic,1,1,102.17,,,,,,15,102.17,,,Sheet,Each,,,211.20,2440,1220,4.5,,Sheet,Black,,,,,,
1500068,AN502BLK6,Cast Acrylic Black (AN-502) - 2440x1220x6T,Acrylic,1,1,136.71,,,,,,15,136.71,,,Sheet,Each,,,282.00,2440,1220,6,,Sheet,Black,,,,,,
1500069,AN502STBLK3,Cast Acrylic Black Matt - Matt finish One Side (AN-502ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Black,,,,,,
1500070,AN502STBLK4.5,Cast Acrylic Black Matt - Matt finish One Side (AN-502ST) - 2440x1220x4.5T,Acrylic,1,1,127.61,,,,,,15,127.61,,,Sheet,Each,,,255.22,2440,1220,4.5,,Sheet,Black,,,,,,
1500108,AN512GR2,Cast Acrylic Grey (AN-512) - 2440x1220x2T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,108.00,2440,1220,10,,Sheet,Grey,,,,,,
1500109,AN512GR3,Cast Acrylic Grey (AN-512) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Grey,,,,,,
1500110,AN512GR4.5,Cast Acrylic Grey (AN-512) - 2440x1220x4.5T,Acrylic,1,1,102.17,,,,,,15,102.17,,,Sheet,Each,,,211.20,2440,1220,4.5,,Sheet,Grey,,,,,,
1500111,AN512GR6,Cast Acrylic Grey (AN-512) - 2440x1220x6T,Acrylic,1,1,136.71,,,,,,15,136.71,,,Sheet,Each,,,282.00,2440,1220,6,,Sheet,Grey,,,,,,
1500112,AN531GR2,Cast Acrylic Grey (AN-531) - 2440x1220x2T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,108.00,2440,1220,10,,Sheet,Grey,,,,,,
1500113,AN531GR3,Cast Acrylic Grey (AN-531) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Grey,,,,,,
1500114,AN531GR4.5,Cast Acrylic Grey (AN-531) - 2440x1220x4.5T,Acrylic,1,1,102.17,,,,,,15,102.17,,,Sheet,Each,,,211.20,2440,1220,4.5,,Sheet,Grey,,,,,,
1500115,AN531GR6,Cast Acrylic Grey (AN-531) - 2440x1220x6T,Acrylic,1,1,136.71,,,,,,15,136.71,,,Sheet,Each,,,282.00,2440,1220,6,,Sheet,Grey,,,,,,
1500120,AN801IV3,Cast Acrylic Ivory (AN-801) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Ivory,,,,,,
1500075,AN835BL3,Cast Acrylic Blue (AN-835) - 2440x1220x3T,Acrylic,1,1,71.74,,,,,,15,71.74,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Blue,,,,,,
1500076,AN9092BLF3,Cast Acrylic Blue Fluro (AN-9092) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Blue,,,,,,
1500107,AN993244012203,Cast Acrylic Green Fluro (AN-993) - 2440x1220x3T,Acrylic,1,1,82.33,,,,,,15,82.33,,,Sheet,Each,,,144.00,2440,1220,3,,Sheet,Green,,,,,,
1500063,AN2023ST,Cast Acrylic Autumn Orange - Matt One Side (AN-2023ST) - 2440x1220x3T,Acrylic,1,1,87.41,,,,,,15,87.41,,,Sheet,Each,,,174.82,2440,1220,3,,Sheet,Autumn Orange,,,,,,
1500042,ALEDB328LD,Acrylic LED Blue (B328LD) - 2440x1220x3T,Acrylic,1,1,95.78,,,,,,15,95.78,,,Sheet,Each,,,191.56,2440,1220,3,,Sheet,B238LD,,,,,,
1500001,ABSBHC2,ABS Black Haircell/Gloss Finish - 2440x1220x2T,ABS,1,1,51.02,,,,,,15,51.02,,,Sheet,Each,,,102.04,2440,1220,2,,Sheet,Black,,,,,,
1500002,ABSBHC3,ABS Black Haircell/Gloss Finish - 2440x1220x3T,ABS,1,1,76.53,,,,,,15,76.53,,,Sheet,Each,,,153.06,2440,1220,3,,Sheet,Black,,,,,,
1500003,ABSBHC4.5,ABS Black Haircell/Gloss Finish - 2440x1220x4.5T,ABS,1,1,114.80,,,,,,15,114.80,,,Sheet,Each,,,229.60,2440,1220,4.5,,Sheet,Black,,,,,,
1500004,ABSBS4.5,ABS Black Smooth Finish - 2440x1220x4.5T,ABS,1,1,114.80,,,,,,15,114.80,,,Sheet,Each,,,229.60,2440,1220,4.5,,Sheet,Black,,,,,,
1500167,HIPSBLK13707601.5,HIPS Black Hi Gloss PE - 1370x760x1.5T,HIPS,1,1,12.13,,,,,,15,12.13,,,Sheet,Each,,,24.26,1370,760,1.5,,Sheet,Black,,,,,,
1500168,HIPSBLK13707601,HIPS Black Hi Gloss PE - 1370x760x1T,HIPS,1,1,8.09,,,,,,15,8.09,,,Sheet,Each,,,16.18,1370,760,1,,Sheet,Black,,,,,,
1500169,HIPSBLK13707602,HIPS Black Hi Gloss PE - 1370x760x2T,HIPS,1,1,16.17,,,,,,15,16.17,,,Sheet,Each,,,32.34,1370,760,2,,Sheet,Black,,,,,,
1500170,HIPSBLK13707603,HIPS Black Hi Gloss PE - 1370x760x3T,HIPS,1,1,23.96,,,,,,15,23.96,,,Sheet,Each,,,47.92,1370,760,3,,Sheet,Black,,,,,,
1500171,HIPSBLK244012201.5,HIPS Black Hi Gloss PE - 2440x1220x1.5T,HIPS,1,1,35.92,,,,,,15,35.92,,,Sheet,Each,,,71.84,2440,1220,1.5,,Sheet,Black,,,,,,
1500172,HIPSBLK244012201,HIPS Black Hi Gloss PE - 2440x1220x1T,HIPS,1,1,23.95,,,,,,15,23.95,,,Sheet,Each,,,47.90,2440,1220,1,,Sheet,Black,,,,,,
1500173,HIPSBLK244012202,HIPS Black Hi Gloss PE - 2440x1220x2T,HIPS,1,1,47.90,,,,,,15,47.90,,,Sheet,Each,,,95.80,2440,1220,2,,Sheet,Black,,,,,,
1500174,HIPSBLK244012203,HIPS Black Hi Gloss PE - 2440x1220x3T,HIPS,1,1,71.83,,,,,,15,71.83,,,Sheet,Each,,,143.66,2440,1220,3,,Sheet,Black,,,,,,
1500194,MUL24401220BLK3,Mulflute Black - 2440x1220x3T,Mulflute,1,1,9.82,,,,,,15,9.82,,,Sheet,Each,,,19.64,2440,1220,3,,Sheet,Black,,,,,,
