APE code,Barcode,Name,Product Type,Can be Sold,Can be Purchased,COST excl GST,AP DISCOUNT %,MARK UP%,Description,Invoicing Policy,Control Purchase Bills,Vendors/ID,Vendors/Price,Routes/ID,Internal Category/ID,Purchase Unit of Measure/ID,Unit of Measure/ID,Attributes/Attribute/ID,Attributes/Value,SALE TOTAL P/S ex GST/DEL/Other,Length,Width (or OD),Thickness (or ID),Wall Thickness,Form,Color Code,Warranty,Customer Lead Time,Manufacturing Lead Time,Income Account,Expense Account,Price Difference Account
1500531,,Standard Polyurethane Rod 90/95 ShD - Yellow 31mm ,Polyurethane Rod,1,1,51.11,,,,,,15,51.11,,,Rod,Each,,,102.22,1000,,,31mm ,Rod,Yellow,,,,,,
1500532,,Standard Polyurethane Rod 90/95 ShD - Orange 31mm ,Polyurethane Rod,1,1,56.22,,,,,,15,56.22,,,Rod,Each,,,112.44,1000,,,31mm ,Rod,Orange,,,,,,
1500533,,Standard Polyurethane Rod 90/95 ShD - Green 31mm ,Polyurethane Rod,1,1,56.22,,,,,,15,56.22,,,Rod,Each,,,112.44,1000,,,31mm ,Rod,Green,,,,,,
1500534,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 31mm ,Polyurethane Rod,1,1,56.22,,,,,,15,56.22,,,Rod,Each,,,112.44,1000,,,31mm ,Rod,Dark Blue,,,,,,
1500535,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 31mm ,Polyurethane Rod,1,1,56.22,,,,,,15,56.22,,,Rod,Each,,,112.44,1000,,,31mm ,Rod,Sky Blue,,,,,,
1500536,,Standard Polyurethane Rod 90/95 ShD - Black 31mm ,Polyurethane Rod,1,1,56.22,,,,,,15,56.22,,,Rod,Each,,,112.44,1000,,,31mm ,Rod,Black,,,,,,
1500537,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 31mm ,Polyurethane Rod,1,1,61.33,,,,,,15,61.33,,,Rod,Each,,,122.65,1000,,,31mm ,Rod,Red,,,,,,
1500538,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 31mm ,Polyurethane Rod,1,1,61.33,,,,,,15,61.33,,,Rod,Each,,,122.65,1000,,,31mm ,Rod,Yellow,,,,,,
1500539,,Standard Polyurethane Rod Other ShD - Red 31mm ,Polyurethane Rod,1,1,58.77,,,,,,15,58.77,,,Rod,Each,,,117.55,1000,,,31mm ,Rod,Red,,,,,,
1500540,,Standard Polyurethane Rod Other ShD  - Yellow 31mm ,Polyurethane Rod,1,1,58.77,,,,,,15,58.77,,,Rod,Each,,,117.55,1000,,,31mm ,Rod,Yellow,,,,,,
1500541,,Standard Polyurethane Rod Other ShD - Orange 31mm ,Polyurethane Rod,1,1,58.77,,,,,,15,58.77,,,Rod,Each,,,117.55,1000,,,31mm ,Rod,Orange,,,,,,
1500542,,Standard Polyurethane Rod  Other ShD - Green 31mm ,Polyurethane Rod,1,1,58.77,,,,,,15,58.77,,,Rod,Each,,,117.55,1000,,,31mm ,Rod,Green,,,,,,
1500543,,Standard Polyurethane Rod  Other ShD  - Dark Blue 31mm ,Polyurethane Rod,1,1,58.77,,,,,,15,58.77,,,Rod,Each,,,117.55,1000,,,31mm ,Rod,Dark Blue,,,,,,
1500544,,Standard Polyurethane Rod  Other ShD - Sky Blue 31mm ,Polyurethane Rod,1,1,58.77,,,,,,15,58.77,,,Rod,Each,,,117.55,1000,,,31mm ,Rod,Sky Blue,,,,,,
1500545,,Standard Polyurethane Rod  Other ShD - Black 31mm ,Polyurethane Rod,1,1,58.77,,,,,,15,58.77,,,Rod,Each,,,117.55,1000,,,31mm ,Rod,Black,,,,,,
1500546,,Standard Polyurethane Rod Other ShD with FRAS - Red 31mm ,Polyurethane Rod,1,1,63.89,,,,,,15,63.89,,,Rod,Each,,,127.78,1000,,,31mm ,Rod,Red,,,,,,
1500547,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 31mm ,Polyurethane Rod,1,1,63.89,,,,,,15,63.89,,,Rod,Each,,,127.78,1000,,,31mm ,Rod,Yellow,,,,,,
1500548,,Standard Polyurethane Rod Other ShD with FRAS - Orange 31mm ,Polyurethane Rod,1,1,63.89,,,,,,15,63.89,,,Rod,Each,,,127.78,1000,,,31mm ,Rod,Orange,,,,,,
1500549,,Standard Polyurethane Rod  Other ShD with FRAS - Green 31mm ,Polyurethane Rod,1,1,63.89,,,,,,15,63.89,,,Rod,Each,,,127.78,1000,,,31mm ,Rod,Green,,,,,,
1500550,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 31mm ,Polyurethane Rod,1,1,63.89,,,,,,15,63.89,,,Rod,Each,,,127.78,1000,,,31mm ,Rod,Dark Blue,,,,,,
1500551,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 31mm ,Polyurethane Rod,1,1,63.89,,,,,,15,63.89,,,Rod,Each,,,127.78,1000,,,31mm ,Rod,Sky Blue,,,,,,
1500552,,Standard Polyurethane Rod  Other ShD with FRAS - Black 31mm ,Polyurethane Rod,1,1,63.89,,,,,,15,63.89,,,Rod,Each,,,127.78,1000,,,31mm ,Rod,Black,,,,,,
1500553,,Standard Polyurethane Rod 90/95 ShD - Red 34mm ,Polyurethane Rod,1,1,57.14,,,,,,15,57.14,,,Rod,Each,,,114.27,1000,,,,Rod,Red,,,,,,
1500554,,Standard Polyurethane Rod 90/95 ShD - Yellow 34mm ,Polyurethane Rod,1,1,57.14,,,,,,15,57.14,,,Rod,Each,,,114.27,1000,,,34mm ,Rod,Yellow,,,,,,
1500555,,Standard Polyurethane Rod 90/95 ShD - Orange 34mm ,Polyurethane Rod,1,1,62.85,,,,,,15,62.85,,,Rod,Each,,,125.71,1000,,,34mm ,Rod,Orange,,,,,,
1500556,,Standard Polyurethane Rod 90/95 ShD - Green 34mm ,Polyurethane Rod,1,1,62.85,,,,,,15,62.85,,,Rod,Each,,,125.71,1000,,,34mm ,Rod,Green,,,,,,
1500557,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 34mm ,Polyurethane Rod,1,1,62.85,,,,,,15,62.85,,,Rod,Each,,,125.71,1000,,,34mm ,Rod,Dark Blue,,,,,,
1500558,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 34mm ,Polyurethane Rod,1,1,62.85,,,,,,15,62.85,,,Rod,Each,,,125.71,1000,,,34mm ,Rod,Sky Blue,,,,,,
1500559,,Standard Polyurethane Rod 90/95 ShD - Black 34mm ,Polyurethane Rod,1,1,62.85,,,,,,15,62.85,,,Rod,Each,,,125.71,1000,,,34mm ,Rod,Black,,,,,,
1500560,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 34mm ,Polyurethane Rod,1,1,68.56,,,,,,15,68.56,,,Rod,Each,,,137.13,1000,,,34mm ,Rod,Red,,,,,,
1500561,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 34mm ,Polyurethane Rod,1,1,68.56,,,,,,15,68.56,,,Rod,Each,,,137.13,1000,,,34mm ,Rod,Yellow,,,,,,
1500562,,Standard Polyurethane Rod Other ShD - Red 34mm ,Polyurethane Rod,1,1,65.71,,,,,,15,65.71,,,Rod,Each,,,131.42,1000,,,34mm ,Rod,Red,,,,,,
1500563,,Standard Polyurethane Rod Other ShD  - Yellow 34mm ,Polyurethane Rod,1,1,65.71,,,,,,15,65.71,,,Rod,Each,,,131.42,1000,,,34mm ,Rod,Yellow,,,,,,
1500564,,Standard Polyurethane Rod Other ShD - Orange 34mm ,Polyurethane Rod,1,1,65.71,,,,,,15,65.71,,,Rod,Each,,,131.42,1000,,,34mm ,Rod,Orange,,,,,,
1500565,,Standard Polyurethane Rod  Other ShD - Green 34mm ,Polyurethane Rod,1,1,65.71,,,,,,15,65.71,,,Rod,Each,,,131.42,1000,,,34mm ,Rod,Green,,,,,,
1500566,,Standard Polyurethane Rod  Other ShD  - Dark Blue 34mm ,Polyurethane Rod,1,1,65.71,,,,,,15,65.71,,,Rod,Each,,,131.42,1000,,,34mm ,Rod,Dark Blue,,,,,,
1500567,,Standard Polyurethane Rod  Other ShD - Sky Blue 34mm ,Polyurethane Rod,1,1,65.71,,,,,,15,65.71,,,Rod,Each,,,131.42,1000,,,34mm ,Rod,Sky Blue,,,,,,
1500568,,Standard Polyurethane Rod  Other ShD - Black 34mm ,Polyurethane Rod,1,1,65.71,,,,,,15,65.71,,,Rod,Each,,,131.42,1000,,,34mm ,Rod,Black,,,,,,
1500569,,Standard Polyurethane Rod Other ShD with FRAS - Red 34mm ,Polyurethane Rod,1,1,71.42,,,,,,15,71.42,,,Rod,Each,,,142.84,1000,,,34mm ,Rod,Red,,,,,,
1500570,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 34mm ,Polyurethane Rod,1,1,71.42,,,,,,15,71.42,,,Rod,Each,,,142.84,1000,,,34mm ,Rod,Yellow,,,,,,
1500571,,Standard Polyurethane Rod Other ShD with FRAS - Orange 34mm ,Polyurethane Rod,1,1,71.42,,,,,,15,71.42,,,Rod,Each,,,142.84,1000,,,34mm ,Rod,Orange,,,,,,
1500572,,Standard Polyurethane Rod  Other ShD with FRAS - Green 34mm ,Polyurethane Rod,1,1,71.42,,,,,,15,71.42,,,Rod,Each,,,142.84,1000,,,34mm ,Rod,Green,,,,,,
1500573,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 34mm ,Polyurethane Rod,1,1,71.42,,,,,,15,71.42,,,Rod,Each,,,142.84,1000,,,34mm ,Rod,Dark Blue,,,,,,
1500574,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 34mm ,Polyurethane Rod,1,1,71.42,,,,,,15,71.42,,,Rod,Each,,,142.84,1000,,,34mm ,Rod,Sky Blue,,,,,,
1500575,,Standard Polyurethane Rod  Other ShD with FRAS - Black 34mm ,Polyurethane Rod,1,1,71.42,,,,,,15,71.42,,,Rod,Each,,,142.84,1000,,,34mm ,Rod,Black,,,,,,
1500576,,Standard Polyurethane Rod 90/95 ShD - Red 40mm ,Polyurethane Rod,1,1,64.39,,,,,,15,64.39,,,Rod,Each,,,128.78,1000,,,,Rod,Red,,,,,,
1500577,,Standard Polyurethane Rod 90/95 ShD - Yellow 40mm ,Polyurethane Rod,1,1,64.39,,,,,,15,64.39,,,Rod,Each,,,128.78,1000,,,40mm ,Rod,Yellow,,,,,,
1500578,,Standard Polyurethane Rod 90/95 ShD - Orange 40mm ,Polyurethane Rod,1,1,70.83,,,,,,15,70.83,,,Rod,Each,,,141.65,1000,,,40mm ,Rod,Orange,,,,,,
1500579,,Standard Polyurethane Rod 90/95 ShD - Green 40mm ,Polyurethane Rod,1,1,70.83,,,,,,15,70.83,,,Rod,Each,,,141.65,1000,,,40mm ,Rod,Green,,,,,,
1500580,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 40mm ,Polyurethane Rod,1,1,70.83,,,,,,15,70.83,,,Rod,Each,,,141.65,1000,,,40mm ,Rod,Dark Blue,,,,,,
1500581,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 40mm ,Polyurethane Rod,1,1,70.83,,,,,,15,70.83,,,Rod,Each,,,141.65,1000,,,40mm ,Rod,Sky Blue,,,,,,
1500582,,Standard Polyurethane Rod 90/95 ShD - Black 40mm ,Polyurethane Rod,1,1,70.83,,,,,,15,70.83,,,Rod,Each,,,141.65,1000,,,40mm ,Rod,Black,,,,,,
1500583,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 40mm ,Polyurethane Rod,1,1,77.27,,,,,,15,77.27,,,Rod,Each,,,154.55,1000,,,40mm ,Rod,Red,,,,,,
1500584,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 40mm ,Polyurethane Rod,1,1,77.27,,,,,,15,77.27,,,Rod,Each,,,154.55,1000,,,40mm ,Rod,Yellow,,,,,,
1500585,,Standard Polyurethane Rod Other ShD - Red 40mm ,Polyurethane Rod,1,1,74.05,,,,,,15,74.05,,,Rod,Each,,,148.09,1000,,,40mm ,Rod,Red,,,,,,
1500586,,Standard Polyurethane Rod Other ShD  - Yellow 40mm ,Polyurethane Rod,1,1,74.05,,,,,,15,74.05,,,Rod,Each,,,148.09,1000,,,40mm ,Rod,Yellow,,,,,,
1500587,,Standard Polyurethane Rod Other ShD - Orange 40mm ,Polyurethane Rod,1,1,74.05,,,,,,15,74.05,,,Rod,Each,,,148.09,1000,,,40mm ,Rod,Orange,,,,,,
1500588,,Standard Polyurethane Rod  Other ShD - Green 40mm ,Polyurethane Rod,1,1,74.05,,,,,,15,74.05,,,Rod,Each,,,148.09,1000,,,40mm ,Rod,Green,,,,,,
1500589,,Standard Polyurethane Rod  Other ShD  - Dark Blue 40mm ,Polyurethane Rod,1,1,74.05,,,,,,15,74.05,,,Rod,Each,,,148.09,1000,,,40mm ,Rod,Dark Blue,,,,,,
1500590,,Standard Polyurethane Rod  Other ShD - Sky Blue 40mm ,Polyurethane Rod,1,1,74.05,,,,,,15,74.05,,,Rod,Each,,,148.09,1000,,,40mm ,Rod,Sky Blue,,,,,,
1500591,,Standard Polyurethane Rod  Other ShD - Black 40mm ,Polyurethane Rod,1,1,74.05,,,,,,15,74.05,,,Rod,Each,,,148.09,1000,,,40mm ,Rod,Black,,,,,,
1500592,,Standard Polyurethane Rod Other ShD with FRAS - Red 40mm ,Polyurethane Rod,1,1,80.49,,,,,,15,80.49,,,Rod,Each,,,160.98,1000,,,40mm ,Rod,Red,,,,,,
1500593,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 40mm ,Polyurethane Rod,1,1,80.49,,,,,,15,80.49,,,Rod,Each,,,160.98,1000,,,40mm ,Rod,Yellow,,,,,,
1500594,,Standard Polyurethane Rod Other ShD with FRAS - Orange 40mm ,Polyurethane Rod,1,1,80.49,,,,,,15,80.49,,,Rod,Each,,,160.98,1000,,,40mm ,Rod,Orange,,,,,,
1500595,,Standard Polyurethane Rod  Other ShD with FRAS - Green 40mm ,Polyurethane Rod,1,1,80.49,,,,,,15,80.49,,,Rod,Each,,,160.98,1000,,,40mm ,Rod,Green,,,,,,
1500596,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 40mm ,Polyurethane Rod,1,1,80.49,,,,,,15,80.49,,,Rod,Each,,,160.98,1000,,,40mm ,Rod,Dark Blue,,,,,,
1500597,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 40mm ,Polyurethane Rod,1,1,80.49,,,,,,15,80.49,,,Rod,Each,,,160.98,1000,,,40mm ,Rod,Sky Blue,,,,,,
1500598,,Standard Polyurethane Rod  Other ShD with FRAS - Black 40mm ,Polyurethane Rod,1,1,80.49,,,,,,15,80.49,,,Rod,Each,,,160.98,1000,,,40mm ,Rod,Black,,,,,,
1500599,,Standard Polyurethane Rod 90/95 ShD - Red 44mm ,Polyurethane Rod,1,1,69.87,,,,,,15,69.87,,,Rod,Each,,,139.75,1000,,,,Rod,Red,,,,,,
1500600,,Standard Polyurethane Rod 90/95 ShD - Yellow 44mm ,Polyurethane Rod,1,1,69.87,,,,,,15,69.87,,,Rod,Each,,,139.75,1000,,,44mm ,Rod,Yellow,,,,,,
1500601,,Standard Polyurethane Rod 90/95 ShD - Orange 44mm ,Polyurethane Rod,1,1,77.77,,,,,,15,77.77,,,Rod,Each,,,155.55,1000,,,44mm ,Rod,Orange,,,,,,
1500602,,Standard Polyurethane Rod 90/95 ShD - Green 44mm ,Polyurethane Rod,1,1,77.77,,,,,,15,77.77,,,Rod,Each,,,155.55,1000,,,44mm ,Rod,Green,,,,,,
1500603,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 44mm ,Polyurethane Rod,1,1,77.77,,,,,,15,77.77,,,Rod,Each,,,155.55,1000,,,44mm ,Rod,Dark Blue,,,,,,
1500604,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 44mm ,Polyurethane Rod,1,1,77.77,,,,,,15,77.77,,,Rod,Each,,,155.55,1000,,,44mm ,Rod,Sky Blue,,,,,,
1500605,,Standard Polyurethane Rod 90/95 ShD - Black 44mm ,Polyurethane Rod,1,1,77.77,,,,,,15,77.77,,,Rod,Each,,,155.55,1000,,,44mm ,Rod,Black,,,,,,
1500606,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 44mm ,Polyurethane Rod,1,1,83.85,,,,,,15,83.85,,,Rod,Each,,,167.69,1000,,,44mm ,Rod,Red,,,,,,
1500607,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 44mm ,Polyurethane Rod,1,1,83.85,,,,,,15,83.85,,,Rod,Each,,,167.69,1000,,,44mm ,Rod,Yellow,,,,,,
1500608,,Standard Polyurethane Rod Other ShD - Red 44mm ,Polyurethane Rod,1,1,80.35,,,,,,15,80.35,,,Rod,Each,,,160.71,1000,,,44mm ,Rod,Red,,,,,,
1500609,,Standard Polyurethane Rod Other ShD  - Yellow 44mm ,Polyurethane Rod,1,1,80.35,,,,,,15,80.35,,,Rod,Each,,,160.71,1000,,,44mm ,Rod,Yellow,,,,,,
1500610,,Standard Polyurethane Rod Other ShD - Orange 44mm ,Polyurethane Rod,1,1,80.35,,,,,,15,80.35,,,Rod,Each,,,160.71,1000,,,44mm ,Rod,Orange,,,,,,
1500611,,Standard Polyurethane Rod  Other ShD - Green 44mm ,Polyurethane Rod,1,1,80.35,,,,,,15,80.35,,,Rod,Each,,,160.71,1000,,,44mm ,Rod,Green,,,,,,
1500612,,Standard Polyurethane Rod  Other ShD  - Dark Blue 44mm ,Polyurethane Rod,1,1,80.35,,,,,,15,80.35,,,Rod,Each,,,160.71,1000,,,44mm ,Rod,Dark Blue,,,,,,
1500613,,Standard Polyurethane Rod  Other ShD - Sky Blue 44mm ,Polyurethane Rod,1,1,80.35,,,,,,15,80.35,,,Rod,Each,,,160.71,1000,,,44mm ,Rod,Sky Blue,,,,,,
1500614,,Standard Polyurethane Rod  Other ShD - Black 44mm ,Polyurethane Rod,1,1,80.35,,,,,,15,80.35,,,Rod,Each,,,160.71,1000,,,44mm ,Rod,Black,,,,,,
1500615,,Standard Polyurethane Rod Other ShD with FRAS - Red 44mm ,Polyurethane Rod,1,1,87.35,,,,,,15,87.35,,,Rod,Each,,,174.69,1000,,,44mm ,Rod,Red,,,,,,
1500616,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 44mm ,Polyurethane Rod,1,1,87.35,,,,,,15,87.35,,,Rod,Each,,,174.69,1000,,,44mm ,Rod,Yellow,,,,,,
1500617,,Standard Polyurethane Rod Other ShD with FRAS - Orange 44mm ,Polyurethane Rod,1,1,87.35,,,,,,15,87.35,,,Rod,Each,,,174.69,1000,,,44mm ,Rod,Orange,,,,,,
1500618,,Standard Polyurethane Rod  Other ShD with FRAS - Green 44mm ,Polyurethane Rod,1,1,87.35,,,,,,15,87.35,,,Rod,Each,,,174.69,1000,,,44mm ,Rod,Green,,,,,,
1500619,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 44mm ,Polyurethane Rod,1,1,87.35,,,,,,15,87.35,,,Rod,Each,,,174.69,1000,,,44mm ,Rod,Dark Blue,,,,,,
1500620,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 44mm ,Polyurethane Rod,1,1,87.35,,,,,,15,87.35,,,Rod,Each,,,174.69,1000,,,44mm ,Rod,Sky Blue,,,,,,
1500621,,Standard Polyurethane Rod  Other ShD with FRAS - Black 44mm ,Polyurethane Rod,1,1,87.35,,,,,,15,87.35,,,Rod,Each,,,174.69,1000,,,44mm ,Rod,Black,,,,,,
1500622,,Standard Polyurethane Rod 90/95 ShD - Red 50mm ,Polyurethane Rod,1,1,80.74,,,,,,15,80.74,,,Rod,Each,,,161.47,1000,,,,Rod,Red,,,,,,
1500623,,Standard Polyurethane Rod 90/95 ShD - Yellow 50mm ,Polyurethane Rod,1,1,80.74,,,,,,15,80.74,,,Rod,Each,,,161.47,1000,,,50mm ,Rod,Yellow,,,,,,
1500624,,Standard Polyurethane Rod 90/95 ShD - Orange 50mm ,Polyurethane Rod,1,1,88.81,,,,,,15,88.81,,,Rod,Each,,,177.62,1000,,,50mm ,Rod,Orange,,,,,,
1500625,,Standard Polyurethane Rod 90/95 ShD - Green 50mm ,Polyurethane Rod,1,1,88.81,,,,,,15,88.81,,,Rod,Each,,,177.62,1000,,,50mm ,Rod,Green,,,,,,
1500626,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 50mm ,Polyurethane Rod,1,1,88.81,,,,,,15,88.81,,,Rod,Each,,,177.62,1000,,,50mm ,Rod,Dark Blue,,,,,,
1500627,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 50mm ,Polyurethane Rod,1,1,88.81,,,,,,15,88.81,,,Rod,Each,,,177.62,1000,,,50mm ,Rod,Sky Blue,,,,,,
1500628,,Standard Polyurethane Rod 90/95 ShD - Black 50mm ,Polyurethane Rod,1,1,88.81,,,,,,15,88.81,,,Rod,Each,,,177.62,1000,,,50mm ,Rod,Black,,,,,,
1500629,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 50mm ,Polyurethane Rod,1,1,96.88,,,,,,15,96.88,,,Rod,Each,,,193.76,1000,,,50mm ,Rod,Red,,,,,,
1500630,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 50mm ,Polyurethane Rod,1,1,96.88,,,,,,15,96.88,,,Rod,Each,,,193.76,1000,,,50mm ,Rod,Yellow,,,,,,
1500631,,Standard Polyurethane Rod Other ShD - Red 50mm ,Polyurethane Rod,1,1,92.85,,,,,,15,92.85,,,Rod,Each,,,185.69,1000,,,50mm ,Rod,Red,,,,,,
1500632,,Standard Polyurethane Rod Other ShD  - Yellow 50mm ,Polyurethane Rod,1,1,92.85,,,,,,15,92.85,,,Rod,Each,,,185.69,1000,,,50mm ,Rod,Yellow,,,,,,
1500633,,Standard Polyurethane Rod Other ShD - Orange 50mm ,Polyurethane Rod,1,1,92.85,,,,,,15,92.85,,,Rod,Each,,,185.69,1000,,,50mm ,Rod,Orange,,,,,,
1500634,,Standard Polyurethane Rod  Other ShD - Green 50mm ,Polyurethane Rod,1,1,92.85,,,,,,15,92.85,,,Rod,Each,,,185.69,1000,,,50mm ,Rod,Green,,,,,,
1500635,,Standard Polyurethane Rod  Other ShD  - Dark Blue 50mm ,Polyurethane Rod,1,1,92.85,,,,,,15,92.85,,,Rod,Each,,,185.69,1000,,,50mm ,Rod,Dark Blue,,,,,,
1500636,,Standard Polyurethane Rod  Other ShD - Sky Blue 50mm ,Polyurethane Rod,1,1,92.85,,,,,,15,92.85,,,Rod,Each,,,185.69,1000,,,50mm ,Rod,Sky Blue,,,,,,
1500637,,Standard Polyurethane Rod  Other ShD - Black 50mm ,Polyurethane Rod,1,1,92.85,,,,,,15,92.85,,,Rod,Each,,,185.69,1000,,,50mm ,Rod,Black,,,,,,
1500638,,Standard Polyurethane Rod Other ShD with FRAS - Red 50mm ,Polyurethane Rod,1,1,100.92,,,,,,15,100.92,,,Rod,Each,,,201.84,1000,,,50mm ,Rod,Red,,,,,,
1500639,,Standard Polyurethane Rod Other ShD with FRAS  - Yellow 50mm ,Polyurethane Rod,1,1,100.92,,,,,,15,100.92,,,Rod,Each,,,201.84,1000,,,50mm ,Rod,Yellow,,,,,,
1500640,,Standard Polyurethane Rod Other ShD with FRAS - Orange 50mm ,Polyurethane Rod,1,1,100.92,,,,,,15,100.92,,,Rod,Each,,,201.84,1000,,,50mm ,Rod,Orange,,,,,,
1500641,,Standard Polyurethane Rod  Other ShD with FRAS - Green 50mm ,Polyurethane Rod,1,1,100.92,,,,,,15,100.92,,,Rod,Each,,,201.84,1000,,,50mm ,Rod,Green,,,,,,
1500642,,Standard Polyurethane Rod  Other ShD with FRAS  - Dark Blue 50mm ,Polyurethane Rod,1,1,100.92,,,,,,15,100.92,,,Rod,Each,,,201.84,1000,,,50mm ,Rod,Dark Blue,,,,,,
1500643,,Standard Polyurethane Rod  Other ShD with FRAS - Sky Blue 50mm ,Polyurethane Rod,1,1,100.92,,,,,,15,100.92,,,Rod,Each,,,201.84,1000,,,50mm ,Rod,Sky Blue,,,,,,
1500644,,Standard Polyurethane Rod  Other ShD with FRAS - Black 50mm ,Polyurethane Rod,1,1,100.92,,,,,,15,100.92,,,Rod,Each,,,201.84,1000,,,50mm ,Rod,Black,,,,,,
1500645,,Standard Polyurethane Rod 90/95 ShD - Red 60mm ,Polyurethane Rod,1,1,97.05,,,,,,15,97.05,,,Rod,Each,,,194.09,1000,,,,Rod,Red,,,,,,
1500646,,Standard Polyurethane Rod 90/95 ShD - Yellow 60mm ,Polyurethane Rod,1,1,97.05,,,,,,15,97.05,,,Rod,Each,,,194.09,1000,,,60mm ,Rod,Yellow,,,,,,
1500647,,Standard Polyurethane Rod 90/95 ShD - Orange 60mm ,Polyurethane Rod,1,1,106.75,,,,,,15,106.75,,,Rod,Each,,,213.51,1000,,,60mm ,Rod,Orange,,,,,,
1500648,,Standard Polyurethane Rod 90/95 ShD - Green 60mm ,Polyurethane Rod,1,1,106.75,,,,,,15,106.75,,,Rod,Each,,,213.51,1000,,,60mm ,Rod,Green,,,,,,
1500649,,Standard Polyurethane Rod 90/95 ShD - Dark Blue 60mm ,Polyurethane Rod,1,1,106.75,,,,,,15,106.75,,,Rod,Each,,,213.51,1000,,,60mm ,Rod,Dark Blue,,,,,,
1500650,,Standard Polyurethane Rod 90/95 ShD - Sky Blue 60mm ,Polyurethane Rod,1,1,106.75,,,,,,15,106.75,,,Rod,Each,,,213.51,1000,,,60mm ,Rod,Sky Blue,,,,,,
1500651,,Standard Polyurethane Rod 90/95 ShD - Black 60mm ,Polyurethane Rod,1,1,106.75,,,,,,15,106.75,,,Rod,Each,,,213.51,1000,,,60mm ,Rod,Black,,,,,,
1500652,,Standard Polyurethane Rod 90/95 ShD with FRAS - Red 60mm ,Polyurethane Rod,1,1,116.45,,,,,,15,116.45,,,Rod,Each,,,232.91,1000,,,60mm ,Rod,Red,,,,,,
1500653,,Standard Polyurethane Rod Other ShD - Red 60mm ,Polyurethane Rod,1,1,111.60,,,,,,15,111.60,,,Rod,Each,,,223.20,1000,,,60mm ,Rod,Red,,,,,,
1500654,,Standard Polyurethane Rod 90/95 ShD with FRAS - Yellow 60mm ,Polyurethane Rod,1,1,116.45,,,,,,15,116.45,,,Rod,Each,,,232.91,1000,,,60mm ,Rod,Yellow,,,,,,
1500655,,Standard Polyurethane Rod Other ShD  - Yellow 60mm ,Polyurethane Rod,1,1,111.60,,,,,,15,111.60,,,Rod,Each,,,223.20,1000,,,60mm ,Rod,Yellow,,,,,,
1500656,,Standard Polyurethane Rod Other ShD - Orange 60mm ,Polyurethane Rod,1,1,111.60,,,,,,15,111.60,,,Rod,Each,,,223.20,1000,,,60mm ,Rod,Orange,,,,,,
1500657,,Standard Polyurethane Rod  Other ShD - Green 60mm ,Polyurethane Rod,1,1,111.60,,,,,,15,111.60,,,Rod,Each,,,223.20,1000,,,60mm ,Rod,Green,,,,,,
1500658,,Standard Polyurethane Rod  Other ShD  - Dark Blue 60mm ,Polyurethane Rod,1,1,111.60,,,,,,15,111.60,,,Rod,Each,,,223.20,1000,,,60mm ,Rod,Dark Blue,,,,,,
1500659,,Standard Polyurethane Rod  Other ShD - Sky Blue 60mm ,Polyurethane Rod,1,1,111.60,,,,,,15,111.60,,,Rod,Each,,,223.20,1000,,,60mm ,Rod,Sky Blue,,,,,,
1500660,,Standard Polyurethane Rod  Other ShD - Black 60mm ,Polyurethane Rod,1,1,111.60,,,,,,15,111.60,,,Rod,Each,,,223.20,1000,,,60mm ,Rod,Black,,,,,,
1500661,,Standard Polyurethane Rod Other ShD with FRAS - Red 60mm ,Polyurethane Rod,1,1,121.31,,,,,,15,121.31,,,Rod,Each,,,242.62,1000,,,60mm ,Rod,Red,,,,,,
