"APE code","Barcode","Name","Product Type","Can be Sold","Can be Purchased","COST excl GST","AP Discount %","MARK UP%","Description","Invoicing Policy","Control Purchase Bills","Vendors/ID","Vendors/Price x 1 CTN","Routes/ID","Internal Category/ID","Purchase Unit of Measure/ID","Unit of Measure/ID","Attributes/Attribute/ID","Attributes/Value","SALE TOTAL P/S ex GST/DEL/Other","Length","Width (or OD)","Thickness (or ID)","Wall Thickness","Form","Color Code","Warranty","Customer Lead Time","Manufacturing Lead Time","Income Account","Expense Account","Price Difference Account","Vendors/Price 1 - 4 CTN","Vendors/Price 5+ CTN"
1800133,772,"Plastic Pegboard Hook - Sing 150 CTN Qty 1500","Hook",1,1,0.42,,,,,,18,0.42,,,"Hook","Carton",,,0.76,,,,,,,,,,,,,0.35,0.31
1800134,773,"Plastic Pegboard Hook - Sing 200 CTN Qty 1000","Hook",1,1,0.49,,,,,,18,0.49,,,"Hook","Carton",,,0.88,,,,,,,,,,,,,0.41,0.36
1800135,777,"Plastic Pegboard Hook - Doub 100 CTN Qty 800","Hook",1,1,0.55,,,,,,18,0.55,,,"Hook","Carton",,,0.99,,,,,,,,,,,,,0.46,0.41
1800136,778,"Plastic Pegboard Hook - Doub 150 CTN Qty 600","Hook",1,1,0.65,,,,,,18,0.65,,,"Hook","Carton",,,1.17,,,,,,,,,,,,,0.54,0.48
1800137,785,"Plastic Plankwall Hook - Sing 50 CTN Qty 500","Hook",1,1,0.28,,,,,,18,0.28,,,"Hook","Carton",,,0.5,,,,,,,,,,,,,0.23,0.2
1800138,786,"Plastic Plankwall Hook - Sing 100 CTN Qty 2500","Hook",1,1,0.31,,,,,,18,0.31,,,"Hook","Carton",,,0.56,,,,,,,,,,,,,0.26,0.23
1800139,787,"Plastic Plankwall Hook - Sing 150 CTN Qty 1500","Hook",1,1,0.38,,,,,,18,0.38,,,"Hook","Carton",,,0.68,,,,,,,,,,,,,0.32,0.28
1800140,788,"Plastic Plankwall Hook - Sing 200 CTN Qty 1000","Hook",1,1,0.43,,,,,,18,0.43,,,"Hook","Carton",,,0.77,,,,,,,,,,,,,0.36,0.32
1800141,790,"Plastic Plankwall Hook - Doub 50 CTN Qty 1000","Hook",1,1,0.38,,,,,,18,0.38,,,"Hook","Carton",,,0.68,,,,,,,,,,,,,0.32,0.28
1800142,791,"Plastic Plankwall Hook - Doub 100 CTN Qty 1000","Hook",1,1,0.47,,,,,,18,0.47,,,"Hook","Carton",,,0.85,,,,,,,,,,,,,0.39,0.35
1800143,792,"Plastic Plankwall Hook - Doub 150 CTN Qty 1000","Hook",1,1,0.55,,,,,,18,0.55,,,"Hook","Carton",,,0.99,,,,,,,,,,,,,0.46,0.41
1800144,793,"Plastic Plankwall Hook - Doub 200 CTN Qty 1000","Hook",1,1,0.61,,,,,,18,0.61,,,"Hook","Carton",,,1.1,,,,,,,,,,,,,0.51,0.45
1800145,795,"Double Sided Paper Tape CTN Qty 100","Tape",1,1,19.9,,,,,,18,19.9,,,"Tape","Carton",,,35.82,,,,,,,,,,,,,16.8,14.5
1800146,820,"Chrome Scan Hook 100 CTN Qty 200","Hook",1,1,1.5,,,,,,18,1.5,,,"Hook","Carton",,,2.7,,,,,,,,,,,,,1.28,1.1
1800147,821,"Chrome Scan Hook 150 CTN Qty 200","Hook",1,1,1.7,,,,,,18,1.7,,,"Hook","Carton",,,3.06,,,,,,,,,,,,,1.45,1.25
1800148,822,"Chrome Scan Hook 200 CTN Qty 200","Hook",1,1,1.9,,,,,,18,1.9,,,"Hook","Carton",,,3.42,,,,,,,,,,,,,1.6,1.4
1800149,823,"Chrome Scan Hook 250 CTN Qty 200","Hook",1,1,2.25,,,,,,18,2.25,,,"Hook","Carton",,,4.05,,,,,,,,,,,,,1.9,1.65
1800150,824,"Chrome Scan Hook 300 CTN Qty 200","Hook",1,1,2.45,,,,,,18,2.45,,,"Hook","Carton",,,4.41,,,,,,,,,,,,,2.1,1.8
1800151,825,"Label Holder 50 X 26 CTN Qty 250","Holder",1,1,0.5,,,,,,18,0.5,,,"Holder","Carton",,,0.9,,,,,,,,,,,,,0.42,0.36
1800152,826,"Label Holder 80 X 26 CTN Qty 250","Holder",1,1,0.58,,,,,,18,0.58,,,"Holder","Carton",,,1.04,,,,,,,,,,,,,0.48,0.42
1800153,830,"Doub Wire Peghook 100 CTN Qty 100","Peghook",1,1,1.5,,,,,,18,1.5,,,"Peghook","Carton",,,2.7,,,,,,,,,,,,,1.28,1.1
1800154,831,"Doub Wire Peghook 150 CTN Qty 100","Peghook",1,1,1.6,,,,,,18,1.6,,,"Peghook","Carton",,,2.88,,,,,,,,,,,,,1.38,1.2
1800155,832,"Doub Wire Peghook 200 CTN Qty 100","Peghook",1,1,1.8,,,,,,18,1.8,,,"Peghook","Carton",,,3.24,,,,,,,,,,,,,1.55,1.35
1800156,833,"Doub Wire Peghook 250 CTN Qty 100","Peghook",1,1,2.05,,,,,,18,2.05,,,"Peghook","Carton",,,3.69,,,,,,,,,,,,,1.75,1.5
1800157,834,"Doub Wire Peghook 300 CTN Qty 100","Peghook",1,1,2.25,,,,,,18,2.25,,,"Peghook","Carton",,,4.05,,,,,,,,,,,,,1.9,1.65
1800158,863,"Spring Clamp CTN Qty 50","Clamp",1,1,2.25,,,,,,18,2.25,,,"Clamp","Carton",,,4.05,,,,,,,,,,,,,1.9,1.65
1800159,1470,"2 Way Conn-25dia CTN Qty 20","Connector",1,1,5.5,,,,,,18,5.5,,,"Connector","Carton",,,9.9,,,,,,,,,,,,,4,3.5
1800160,1471,"3 Way Conn-25 dia CTN Qty 20","Connector",1,1,7.5,,,,,,18,7.5,,,"Connector","Carton",,,13.5,,,,,,,,,,,,,5.5,4.9
1800161,1472,"3 Way Cntr-25 dia CTN Qty 20","Connector",1,1,7.5,,,,,,18,7.5,,,"Connector","Carton",,,13.5,,,,,,,,,,,,,5.5,4.9
1800162,1473,"4 Way Cntr-25 dia. CTN Qty 20","Connector",1,1,10,,,,,,18,10,,,"Connector","Carton",,,18,,,,,,,,,,,,,8.5,7.8
1800163,1474,"5 Way Cntr-25 dia CTN Qty 20","Connector",1,1,12.5,,,,,,18,12.5,,,"Connector","Carton",,,22.5,,,,,,,,,,,,,10.95,9.5
1800164,1475,"Shelf Support-25 dia CTN Qty 20","Clamp",1,1,3.5,,,,,,18,3.5,,,"Clamp","Carton",,,6.3,,,,,,,,,,,,,3,2.5
1800165,1476,"5mm Panel Clamp-25 dia CTN Qty 50","Clamp",1,1,4.5,,,,,,18,4.5,,,"Clamp","Carton",,,8.1,,,,,,,,,,,,,3.5,3
1800166,1477,"10mm Panel Clamp-25 dia CTN Qty 50","Shelf",1,1,4.5,,,,,,18,4.5,,,"Shelf","Carton",,,8.1,,,,,,,,,,,,,3.5,3
1800167,1478,"20mm Panel Clamp-25 dia CTN Qty 50","Clamp",1,1,4.5,,,,,,18,4.5,,,"Clamp","Carton",,,8.1,,,,,,,,,,,,,3.5,3
1800168,1484,"Standard Shelf - 4 Shelf Unit CTN Qty 5","Shelf",1,1,92.8,,,,,,18,92.8,,,"Shelf","Carton",,,167.04,,,,,,,,,,,,,80.7,75.1
1800169,1485,"Standard Shelf - 5 Shelf Unit CTN Qty 5","Shelf",1,1,108,,,,,,18,108,,,"Shelf","Carton",,,194.4,,,,,,,,,,,,,93.8,87.2
1800170,1494,"Maxi- Shelf - 4 Shelf Unit CTN Qty 3","Shelf",1,1,283.5,,,,,,18,283.5,,,"Shelf","Carton",,,510.3,,,,,,,,,,,,,246.5,229
1800171,1495,"Maxi- Shelf - 5 Shelf Unit CTN Qty 3","Shelf",1,1,339.25,,,,,,18,339.25,,,"Shelf","Carton",,,610.65,,,,,,,,,,,,,295,274
1800172,1501,"Bc93 Taymar CTN Qty 250","Taynar",1,1,1.57,,,,,,18,1.57,,,"Taynar","Carton",,,2.83,,,,,,,,,,,,,1.31,1.19
1800173,1502,"4bc93 Taymar CTN Qty 72","Taynar",1,1,4.16,,,,,,18,4.16,,,"Taynar","Carton",,,7.49,,,,,,,,,,,,,3.47,3.15
1800174,1503,"Wbc93 Taymar CTN Qty 250","Taynar",1,1,2.09,,,,,,18,2.09,,,"Taynar","Carton",,,3.76,,,,,,,,,,,,,1.74,1.58
1800175,1504,"Vbc56 Taymar CTN Qty 285","Taynar",1,1,1.58,,,,,,18,1.58,,,"Taynar","Carton",,,2.84,,,,,,,,,,,,,1.32,1.2
1800176,1505,"c104 Taymar CTN Qty 200","Taynar",1,1,3.7,,,,,,18,3.7,,,"Taynar","Carton",,,6.66,,,,,,,,,,,,,3.08,2.8
1800177,1506,"2c112 Taymar CTN Qty 72","Taynar",1,1,10.26,,,,,,18,10.26,,,"Taynar","Carton",,,18.47,,,,,,,,,,,,,8.55,7.77
1800178,1507,"4c 104 Taymar CTN Qty 40","Taynar",1,1,13.71,,,,,,18,13.71,,,"Taynar","Carton",,,24.68,,,,,,,,,,,,,11.43,10.39
1800179,1508,"w104 Taymar CTN Qty 200","Taynar",1,1,4.62,,,,,,18,4.62,,,"Taynar","Carton",,,8.32,,,,,,,,,,,,,3.85,3.5
1800180,1509,"4w104 Taymar CTN Qty 45","Taynar",1,1,16.57,,,,,,18,16.57,,,"Taynar","Carton",,,29.83,,,,,,,,,,,,,13.81,12.55
1800181,1510,"Cl230 Taymar CTN Qty 130","Taynar",1,1,6.28,,,,,,18,6.28,,,"Taynar","Carton",,,11.3,,,,,,,,,,,,,5.24,4.76
1800182,1511,"Wl230 Taymar CTN Qty 130","Taynar",1,1,6.14,,,,,,18,6.14,,,"Taynar","Carton",,,11.05,,,,,,,,,,,,,5.12,4.65
1800183,1512,"8 Comp b/c Card CTN Qty 36","Taynar",1,1,10.72,,,,,,18,10.72,,,"Taynar","Carton",,,19.3,,,,,,,,,,,,,8.93,8.12
1800184,1513,"Fp110 Flat Pack Stand CTN Qty 100","Taynar",1,1,3.79,,,,,,18,3.79,,,"Taynar","Carton",,,6.82,,,,,,,,,,,,,3.16,2.87
1800185,1515,"c160 Taymar CTN Qty 108","Taynar",1,1,6.6,,,,,,18,6.6,,,"Taynar","Carton",,,11.88,,,,,,,,,,,,,5.5,5
1800186,1516,"4c160 Taymar CTN Qty 30","Taynar",1,1,19.77,,,,,,18,19.77,,,"Taynar","Carton",,,35.59,,,,,,,,,,,,,16.48,14.98
1800187,1517,"w160 Taymar CTN Qty 108","Taynar",1,1,6.65,,,,,,18,6.65,,,"Taynar","Carton",,,11.97,,,,,,,,,,,,,5.54,5.04
1800188,1518,"2c110 Taymar CTN Qty 32","Taynar",1,1,10.9,,,,,,18,10.9,,,"Taynar","Carton",,,19.62,,,,,,,,,,,,,9.09,8.26
1800189,1520,"c230 Taymar CTN Qty 72","Taynar",1,1,10.02,,,,,,18,10.02,,,"Taynar","Carton",,,18.04,,,,,,,,,,,,,8.35,7.59
1800190,1521,"3c230 Taymar CTN Qty 12","Taynar",1,1,29.75,,,,,,18,29.75,,,"Taynar","Carton",,,53.55,,,,,,,,,,,,,24.79,22.54
1800191,1522,"w230 Taymar CTN Qty 44","Taynar",1,1,8.87,,,,,,18,8.87,,,"Taynar","Carton",,,15.97,,,,,,,,,,,,,7.39,6.72
1800192,1523,"3w230 Taymar CTN Qty 12","Taynar",1,1,38.15,,,,,,18,38.15,,,"Taynar","Carton",,,68.67,,,,,,,,,,,,,31.79,28.9
1800193,1524,"4c230 Taymar CTN Qty 8","Taynar",1,1,32.8,,,,,,18,32.8,,,"Taynar","Carton",,,59.04,,,,,,,,,,,,,27.34,24.85
1800194,1527,"3c104 Taymar CTN Qty 32","Taynar",1,1,17.74,,,,,,18,17.74,,,"Taynar","Carton",,,31.93,,,,,,,,,,,,,14.78,13.44
1800195,1528,"Taymar Ws16-16 a4 CTN Qty 5","Taynar",1,1,192,,,,,,18,192,,,"Taynar","Carton",,,345.6,,,,,,,,,,,,,184.8,168
1800196,1530,"Abi Taymar CTN Qty 100","Taynar",1,1,1.07,,,,,,18,1.07,,,"Taynar","Carton",,,1.93,,,,,,,,,,,,,0.89,0.81
1800197,1531,"Clw Taymar CTN Qty 100","Taynar",1,1,0.38,,,,,,18,0.38,,,"Taynar","Carton",,,0.68,,,,,,,,,,,,,0.32,0.29
1800198,1533,"Cdi Taymar CTN Qty 100","Taynar",1,1,2.05,,,,,,18,2.05,,,"Taynar","Carton",,,3.69,,,,,,,,,,,,,1.71,1.55
1800199,1535,"Alum. Wall Strip - 940mm - Al95 CTN Qty 40","Strip",1,1,24.76,,,,,,18,24.76,,,"Strip","Carton",,,44.57,,,,,,,,,,,,,20.64,18.76
1800200,1537,"3 Comp Adj Al - 3pas CTN Qty 60","Strip",1,1,8.69,,,,,,18,8.69,,,"Strip","Carton",,,15.64,,,,,,,,,,,,,7.24,6.58
1800201,1539,"3 Comp Adj Wall - 3pfb CTN Qty 60","Wall",1,1,8.69,,,,,,18,8.69,,,"Wall","Carton",,,15.64,,,,,,,,,,,,,7.24,6.58
1800202,1540,"6ca230 Taymar CTN Qty 3","Taynar",1,1,76.3,,,,,,18,76.3,,,"Taynar","Carton",,,137.34,,,,,,,,,,,,,63.58,57.8
1800203,1541,"12ca104 Taymar CTN Qty 4","Taynar",1,1,68.38,,,,,,18,68.38,,,"Taynar","Carton",,,123.08,,,,,,,,,,,,,56.98,51.8
1800204,1542,"6ca160 Taymar CTN Qty 4","Taynar",1,1,68.38,,,,,,18,68.38,,,"Taynar","Carton",,,123.08,,,,,,,,,,,,,56.98,51.8
1800205,1543,"Ct460 Taymar CTN Qty 6","Taynar",1,1,43.8,,,,,,18,43.8,,,"Taynar","Carton",,,78.84,,,,,,,,,,,,,36.5,33.18
1800206,1544,"Chrome Pole - 1600 - Reduced End CTN Qty 6","Pole",1,1,20.13,,,,,,18,20.13,,,"Pole","Carton",,,36.23,,,,,,,,,,,,,16.78,15.25
1800207,1545,"12f230 Taymar CTN Qty 2","Taynar",1,1,261.3,,,,,,18,261.3,,,"Taynar","Carton",,,470.34,,,,,,,,,,,,,217.8,198
1800208,1546,"12c230 Taymar CTN Qty 2","Taynar",1,1,203.5,,,,,,18,203.5,,,"Taynar","Carton",,,366.3,,,,,,,,,,,,,169.6,154.2
1800209,1548,"Star Base - 500mm dia. CTN Qty 10","Base",1,1,28.27,,,,,,18,28.27,,,"Base","Carton",,,50.89,,,,,,,,,,,,,23.56,21.42
1800210,1549,"Chrome Pole - 1600 CTN Qty 6","Pole",1,1,13.93,,,,,,18,13.93,,,"Pole","Carton",,,25.07,,,,,,,,,,,,,11.61,10.56
1800211,1551,"350mm Chrome Base CTN Qty 5","Base",1,1,31.02,,,,,,18,31.02,,,"Base","Carton",,,55.84,,,,,,,,,,,,,25.85,23.5
1800212,1552,"450mm Chrome Base CTN Qty 5","Base",1,1,38.28,,,,,,18,38.28,,,"Base","Carton",,,68.9,,,,,,,,,,,,,31.9,29
1800213,1553,"Star Base - 600mm dia. CTN Qty 10","Base",1,1,34.19,,,,,,18,34.19,,,"Base","Carton",,,61.54,,,,,,,,,,,,,28.49,25.9
1800214,1556,"Chr Pole w/Thrd CTN Qty 6","Holder",1,1,23.1,,,,,,18,23.1,,,"Holder","Carton",,,41.58,,,,,,,,,,,,,19.25,17.5
1800215,1570,"Carousel Dl Pocket 4 Comp CTN Qty 36","Pocket",1,1,13.9,,,,,,18,13.9,,,"Pocket","Carton",,,25.02,,,,,,,,,,,,,11.6,10.5
1800216,1574,"Carousel a4 Pocket 2 Comp CTN Qty 24","Pocket",1,1,18.8,,,,,,18,18.8,,,"Pocket","Carton",,,33.84,,,,,,,,,,,,,15.65,14.2
1800217,1575,"Carousel a5 Pocket 2 Comp CTN Qty 36","Pocket",1,1,10.3,,,,,,18,10.3,,,"Pocket","Carton",,,18.54,,,,,,,,,,,,,8.6,7.8
1800218,1576,"6 Compartment a4 Revolving CTN Qty 3","Holder",1,1,105,,,,,,18,105,,,"Holder","Carton",,,189,,,,,,,,,,,,,87.5,79.5
1800219,1578,"6 Compartment a5 Revolving CTN Qty 4","Holder",1,1,85.7,,,,,,18,85.7,,,"Holder","Carton",,,154.26,,,,,,,,,,,,,71.4,64.9
1800220,1583,"4 Sided Pole Sleeves a4 Height CTN Qty 50","Pole",1,1,9.75,,,,,,18,9.75,,,"Pole","Carton",,,17.55,,,,,,,,,,,,,8.15,7.4
1800221,1584,"3 Sided Pole Sleeves a4 Height CTN Qty 64","Pole",1,1,8.2,,,,,,18,8.2,,,"Pole","Carton",,,14.76,,,,,,,,,,,,,6.8,6.2
1800222,1588,"a4 Landscape Single Counter CTN Qty 24","Holder",1,1,16.1,,,,,,18,16.1,,,"Holder","Carton",,,28.98,,,,,,,,,,,,,13.4,12.2
1800223,1589,"a4 Landscape Single Wall Mount CTN Qty 36","Holder",1,1,15.45,,,,,,18,15.45,,,"Holder","Carton",,,27.81,,,,,,,,,,,,,12.9,11.7
1800224,1590,"3c330 - 4 Comp a4 Land CTN Qty 8","Holder",1,1,69.02,,,,,,18,69.02,,,"Holder","Carton",,,124.24,,,,,,,,,,,,,57.52,52.29
1800225,1591,"Cd2 - Small Divider CTN Qty 100","Divider",1,1,1.83,,,,,,18,1.83,,,"Divider","Carton",,,3.29,,,,,,,,,,,,,1.52,1.39
1800226,1593,"4 Sided Pole Sleeves a5/ Dl Height CTN Qty 100","Pole",1,1,5.7,,,,,,18,5.7,,,"Pole","Carton",,,10.26,,,,,,,,,,,,,4.75,4.3
1800227,1594,"3 Sided Pole Sleeves a5 / Dl Height CTN Qty 128","Pole",1,1,4.55,,,,,,18,4.55,,,"Pole","Carton",,,8.19,,,,,,,,,,,,,3.8,3.45
1800228,1595,"2c160 - 2 Comp a5 - Counter CTN Qty 24","Counter",1,1,17.74,,,,,,18,17.74,,,"Counter","Carton",,,31.93,,,,,,,,,,,,,14.78,13.44
1800229,1596,"2w160 - 2 Comp a5 - Wall CTN Qty 24","Wall",1,1,17.74,,,,,,18,17.74,,,"Wall","Carton",,,31.93,,,,,,,,,,,,,14.78,13.44
1800230,1597,"3c110h - 3 Comp Dl - Counter CTN Qty 24","Counter",1,1,15.56,,,,,,18,15.56,,,"Counter","Carton",,,28.01,,,,,,,,,,,,,12.97,11.79
1800231,1599,"3w110h - 3 Comp Dl - Wall CTN Qty 36","Wall",1,1,15.78,,,,,,18,15.78,,,"Wall","Carton",,,28.4,,,,,,,,,,,,,13.15,11.96
1800232,1654,"Economy b Holder Dl CTN Qty 80","Holder",1,1,3.4,,,,,,18,3.4,,,"Holder","Carton",,,6.12,,,,,,,,,,,,,2.88,2.55
1800233,1655,"Economy b Holder a5 CTN Qty 60","Holder",1,1,4.2,,,,,,18,4.2,,,"Holder","Carton",,,7.56,,,,,,,,,,,,,3.54,3.15
1800234,1656,"Economy b Holder a4 CTN Qty 60","Holder",1,1,7.7,,,,,,18,7.7,,,"Holder","Carton",,,13.86,,,,,,,,,,,,,6.7,5.95
1800235,1657,"Economy Plankwall Clip CTN Qty 250","Clip",1,1,0.95,,,,,,18,0.95,,,"Clip","Carton",,,1.71,,,,,,,,,,,,,0.8,0.7
1800236,1658,"Back Support CTN Qty 100","Support",1,1,0.72,,,,,,18,0.72,,,"Support","Carton",,,1.3,,,,,,,,,,,,,0.62,0.55
1800237,1659,"Back Support CTN Qty 100","Support",1,1,0.72,,,,,,18,0.72,,,"Support","Carton",,,1.3,,,,,,,,,,,,,0.62,0.55
1800238,1689,"Frame Topper Clip CTN Qty 100","Frame",1,1,2.45,,,,,,18,2.45,,,"Frame","Carton",,,4.41,,,,,,,,,,,,,2.12,1.88
1800239,1732,"Alu Frm Wall Cl CTN Qty 50","Frame",1,1,1.69,,,,,,18,1.69,,,"Frame","Carton",,,3.04,,,,,,,,,,,,,1.3,1.13
1800240,1733,"Alu Frm s/Wall Cl CTN Qty 50","Frame",1,1,1.91,,,,,,18,1.91,,,"Frame","Carton",,,3.44,,,,,,,,,,,,,1.47,1.28
1800241,1735,"Alu Frm Corners CTN Qty 200","Frame",1,1,0.89,,,,,,18,0.89,,,"Frame","Carton",,,1.6,,,,,,,,,,,,,0.68,0.59
1800242,1736,"Alu Frm Peg CTN Qty 200","Frame",1,1,0.41,,,,,,18,0.41,,,"Frame","Carton",,,0.74,,,,,,,,,,,,,0.32,0.28
1800243,1738,"Alu Frm Pvc Spline/m CTN Qty 100","Frame",1,1,2.77,,,,,,18,2.77,,,"Frame","Carton",,,4.99,,,,,,,,,,,,,2.13,1.85
1800244,1744,"Suction Cup Attachment CTN Qty 50","Suction Cup",1,1,2.7,,,,,,18,2.7,,,"Suction Cup","Carton",,,4.86,,,,,,,,,,,,,2.2,1.95
1800245,1750,"Fish Clip CTN Qty 1000","Clip",1,1,0.18,,,,,,18,0.18,,,"Clip","Carton",,,0.32,,,,,,,,,,,,,0.14,0.12
1800246,1751,"Wire Clip CTN Qty 100","Clip",1,1,0.6,,,,,,18,0.6,,,"Clip","Carton",,,1.08,,,,,,,,,,,,,0.5,0.43
1800247,1752,"Stacker Bar CTN Qty 100","Bar",1,1,5.6,,,,,,18,5.6,,,"Bar","Carton",,,10.08,,,,,,,,,,,,,4.7,4.15
1800248,1753,"Grid Clip CTN Qty 1000","Clip",1,1,0.24,,,,,,18,0.24,,,"Clip","Carton",,,0.43,,,,,,,,,,,,,0.18,0.16
1800249,1755,"Adhesive Ceiling Button CTN Qty 1000","Button",1,1,0.21,,,,,,18,0.21,,,"Button","Carton",,,0.38,,,,,,,,,,,,,0.16,0.14
1800250,1759,"Ali - Inf Metal Clip CTN Qty 100","Clip",1,1,0.77,,,,,,18,0.77,,,"Clip","Carton",,,1.39,,,,,,,,,,,,,0.6,0.52
1800251,1767,"'Ceil Track 1220-p/c ''Surf Mist'' CTN Qty 12'","Track",1,1,11.06,,,,,,18,11.06,,,"Track","Carton",,,19.91,,,,,,,,,,,,,8.51,7.4
1800252,1768,"'Ceil Track 2440-p/c ''Surf Mist'' CTN Qty 12'","Track",1,1,22.13,,,,,,18,22.13,,,"Track","Carton",,,39.83,,,,,,,,,,,,,17.02,14.8
1800253,1771,"Med s Hook CTN Qty 500","Hook",1,1,0.3,,,,,,18,0.3,,,"Hook","Carton",,,0.54,,,,,,,,,,,,,0.17,0.15
1800254,1772,"Lge s Hook CTN Qty 500","Hook",1,1,1.4,,,,,,18,1.4,,,"Hook","Carton",,,2.52,,,,,,,,,,,,,0.81,0.7
1800255,1773,"s Hook-45mm CTN Qty 500","Hook",1,1,0.7,,,,,,18,0.7,,,"Hook","Carton",,,1.26,,,,,,,,,,,,,0.4,0.35
1800256,1774,"Jet Wire 0.4kg To 1.5mtr CTN Qty 500","Wire",1,1,0.25,,,,,,18,0.25,,,"Wire","Carton",,,0.45,,,,,,,,,,,,,0.14,0.12
1800257,1777,"Plasti-Slide Clip CTN Qty 200","Clip",1,1,0.55,,,,,,18,0.55,,,"Clip","Carton",,,0.99,,,,,,,,,,,,,0.43,0.37
1800258,1778,"Plastec Ali-Inf Clip CTN Qty 200","Clip",1,1,0.55,,,,,,18,0.55,,,"Clip","Carton",,,0.99,,,,,,,,,,,,,0.43,0.37
1800259,1779,"Alu End Cap CTN Qty 200","Cap",1,1,0.22,,,,,,18,0.22,,,"Cap","Carton",,,0.4,,,,,,,,,,,,,0.17,0.15
1800260,1784,"Banner Strip Hook CTN Qty 200","Hook",1,1,0.3,,,,,,18,0.3,,,"Hook","Carton",,,0.54,,,,,,,,,,,,,0.17,0.15
1800261,1785,"Banner Strip - 1mtr CTN Qty 100","Strip",1,1,6.08,,,,,,18,6.08,,,"Strip","Carton",,,10.94,,,,,,,,,,,,,4.68,4.07
1800262,1793,"Plastic Foot CTN Qty 25","Accessories",1,1,4.3,,,,,,18,4.3,,,"Accessories","Carton",,,7.74,,,,,,,,,,,,,3.65,3.25
1800263,1796,"Back l/Box Fr-Mf-5.0- Mill CTN Qty 10","Accessories",1,1,20.48,,,,,,18,20.48,,,"Accessories","Carton",,,36.86,,,,,,,,,,,,,15.76,13.7
1800264,1799,"Spring Clip CTN Qty 100","Clip",1,1,1.02,,,,,,18,1.02,,,"Clip","Carton",,,1.84,,,,,,,,,,,,,0.78,0.68
1800265,1800,"1.5 Cable Kit-3.6m CTN Qty 25","Kit",1,1,24.5,,,,,,18,24.5,,,"Kit","Carton",,,44.1,,,,,,,,,,,,,19.9,16.5
1800266,1801,"Wall To Floor Poster Kit CTN Qty 10","Kit",1,1,36.8,,,,,,18,36.8,,,"Kit","Carton",,,66.24,,,,,,,,,,,,,31.25,27.9
1800267,1802,"Wall To Wall Poster Kit CTN Qty 10","Kit",1,1,48.3,,,,,,18,48.3,,,"Kit","Carton",,,86.94,,,,,,,,,,,,,40.95,36.58
1800268,1803,"Hanging Kit 3mm CTN Qty 50","Kit",1,1,22.5,,,,,,18,22.5,,,"Kit","Carton",,,40.5,,,,,,,,,,,,,17.5,14.95
1800269,1805,"Wall To Floor Shelf Kit CTN Qty 10","Kit",1,1,59.4,,,,,,18,59.4,,,"Kit","Carton",,,106.92,,,,,,,,,,,,,51.2,45.7
1800270,1806,"Wall To Wall Shelf Kit CTN Qty 10","Kit",1,1,78,,,,,,18,78,,,"Kit","Carton",,,140.4,,,,,,,,,,,,,66.2,59.1
1800271,1807,"Hanging Kit 7mm CTN Qty 50","Kit",1,1,22.5,,,,,,18,22.5,,,"Kit","Carton",,,40.5,,,,,,,,,,,,,17.5,14.95
1800272,1809,"Hanging Kit 10mm CTN Qty 50","Kit",1,1,22.5,,,,,,18,22.5,,,"Kit","Carton",,,40.5,,,,,,,,,,,,,17.5,14.95
1800273,1810,"Allen Key-3mm CTN Qty 100","Accessories",1,1,1,,,,,,18,1,,,"Accessories","Carton",,,1.8,,,,,,,,,,,,,0.6,0.5
1800274,1811,"Thr Hole Shelf Sup CTN Qty 100","Shelf",1,1,3.65,,,,,,18,3.65,,,"Shelf","Carton",,,6.57,,,,,,,,,,,,,2.95,2.65
1800275,1812,"Cable Fastener CTN Qty 100","Fastener",1,1,3.65,,,,,,18,3.65,,,"Fastener","Carton",,,6.57,,,,,,,,,,,,,2.95,2.65
1800276,1813,"Sing Cable Ftg 3 CTN Qty 100","Cable",1,1,6,,,,,,18,6,,,"Cable","Carton",,,10.8,,,,,,,,,,,,,4.95,3.95
1800277,1816,"Allen Key-2mm CTN Qty 100","Accessories",1,1,1,,,,,,18,1,,,"Accessories","Carton",,,1.8,,,,,,,,,,,,,0.6,0.5
1800278,1817,"Sing Cable Ftg 7 CTN Qty 100","Cable",1,1,6,,,,,,18,6,,,"Cable","Carton",,,10.8,,,,,,,,,,,,,4.95,3.95
1800279,1818,"Allen Key-4mm CTN Qty 100","Accessories",1,1,1,,,,,,18,1,,,"Accessories","Carton",,,1.8,,,,,,,,,,,,,0.6,0.5
1800280,1819,"Sing Cable Ftg10 CTN Qty 100","Cable",1,1,6,,,,,,18,6,,,"Cable","Carton",,,10.8,,,,,,,,,,,,,4.95,3.95
1800281,1823,"Dbl Cable Ftg 3 CTN Qty 100","Cable",1,1,8,,,,,,18,8,,,"Cable","Carton",,,14.4,,,,,,,,,,,,,6.75,5.95
1800282,1826,"Thrd Plate & Screw CTN Qty 200","Screw",1,1,0.75,,,,,,18,0.75,,,"Screw","Carton",,,1.35,,,,,,,,,,,,,0.58,0.5
1800283,1827,"Dbl Cable Ftg 7 CTN Qty 100","Cable",1,1,8,,,,,,18,8,,,"Cable","Carton",,,14.4,,,,,,,,,,,,,6.75,5.95
1800284,1829,"Dbl Cable Ftg 10 CTN Qty 100","Cable",1,1,8,,,,,,18,8,,,"Cable","Carton",,,14.4,,,,,,,,,,,,,6.75,5.95
